song_id,status,model,classifier_version,content_token_count,chunk_count,content_budget,source_words,normalized_words,lyrics_sha256,normalized_sha256,identity_attack__max,identity_attack__mean,identity_attack__q90,identity_attack__token_weighted_mean,insult__max,insult__mean,insult__q90,insult__token_weighted_mean,obscene__max,obscene__mean,obscene__q90,obscene__token_weighted_mean,severe_toxicity__max,severe_toxicity__mean,severe_toxicity__q90,severe_toxicity__token_weighted_mean,sexual_explicit__max,sexual_explicit__mean,sexual_explicit__q90,sexual_explicit__token_weighted_mean,threat__max,threat__mean,threat__q90,threat__token_weighted_mean,toxicity__max,toxicity__mean,toxicity__q90,toxicity__token_weighted_mean
song_d92c03539e450a03b3a9eb1ff232dcc47d451ed2498faa25e75f78acef87bd6a,success,detoxify,classifier-panel-v1,333,1,510,250,250,152ce1a026597c57bcd869105f3b6a2dded5f3a84d03b5639f2ca42c79323f0e,152ce1a026597c57bcd869105f3b6a2dded5f3a84d03b5639f2ca42c79323f0e,0.0004602894769050181,0.0004602894769050181,0.0004602894769050181,0.0004602894769050181,0.0012599353212863207,0.0012599353212863207,0.0012599353212863207,0.0012599353212863207,0.00045927547034807503,0.00045927547034807503,0.00045927547034807503,0.00045927547034807503,6.727893833158305e-06,6.727893833158305e-06,6.727893833158305e-06,6.727893833158305e-06,0.00015120621537789702,0.00015120621537789702,0.00015120621537789702,0.00015120621537789702,7.813129195710644e-05,7.813129195710644e-05,7.813129195710644e-05,7.813129195710644e-05,0.008813699707388878,0.008813699707388878,0.008813699707388878,0.008813699707388878
song_cc1c2453fb7685b97a44a7e916f797bdff9a23a8b50beb09f843aa71a8ee5564,success,detoxify,classifier-panel-v1,187,1,510,135,135,83de0d9c00980134a7371c65eb399f5bd1590355c988c57dacaa18306b61d011,83de0d9c00980134a7371c65eb399f5bd1590355c988c57dacaa18306b61d011,0.0006069222581572831,0.0006069222581572831,0.0006069222581572831,0.0006069222581572831,0.0007302166195586324,0.0007302166195586324,0.0007302166195586324,0.0007302166195586324,0.00016314175445586443,0.00016314175445586443,0.00016314175445586443,0.00016314175445586443,1.4173658200888894e-05,1.4173658200888894e-05,1.4173658200888894e-05,1.4173658200888894e-05,0.00017439245129935443,0.00017439245129935443,0.00017439245129935443,0.00017439245129935443,8.28891497803852e-05,8.28891497803852e-05,8.28891497803852e-05,8.28891497803852e-05,0.002409069798886776,0.002409069798886776,0.002409069798886776,0.002409069798886776
song_4eedaac548f0db66c979575510092e16f414750629bddb6217182d6a43faa1ca,success,detoxify,classifier-panel-v1,336,1,510,204,204,8b3bd11dbf5586187b37ac05c14b7319ad82d1bb57ec7271a74f74d1c7cde9fa,8b3bd11dbf5586187b37ac05c14b7319ad82d1bb57ec7271a74f74d1c7cde9fa,0.0022127230186015368,0.0022127230186015368,0.0022127230186015368,0.0022127230186015368,0.0008358446066267788,0.0008358446066267788,0.0008358446066267788,0.0008358446066267788,0.0002797513152472675,0.0002797513152472675,0.0002797513152472675,0.0002797513152472675,4.528346107690595e-05,4.528346107690595e-05,4.528346107690595e-05,4.528346107690595e-05,0.001362294307909906,0.001362294307909906,0.001362294307909906,0.001362294307909906,0.00022761840955354273,0.00022761840955354273,0.00022761840955354273,0.00022761840955354273,0.004843883216381073,0.004843883216381073,0.004843883216381073,0.004843883216381073
song_117729f1bc413e31e8149049b7309c6ccf166f72419ae410a62c847ad8a70059,success,detoxify,classifier-panel-v1,144,1,510,110,110,825de1ff69e1292c55dbe6f39a4300c80ca70f5b14e9e5f1b4ef46b743b49132,825de1ff69e1292c55dbe6f39a4300c80ca70f5b14e9e5f1b4ef46b743b49132,0.000335822522174567,0.000335822522174567,0.000335822522174567,0.000335822522174567,0.002043875167146325,0.002043875167146325,0.002043875167146325,0.002043875167146325,0.0006284164846874774,0.0006284164846874774,0.0006284164846874774,0.0006284164846874774,6.295099865383236e-06,6.295099865383236e-06,6.295099865383236e-06,6.295099865383236e-06,0.00011214327969355509,0.00011214327969355509,0.00011214327969355509,0.00011214327969355509,0.0003515691205393523,0.0003515691205393523,0.0003515691205393523,0.0003515691205393523,0.012670383788645267,0.012670383788645267,0.012670383788645267,0.012670383788645267
song_7581bf1aa60711a8fb70d6f74beab7986e56b266a494f31317d281a2e6fbe93c,success,detoxify,classifier-panel-v1,331,1,510,250,250,a0796e30d5fb31111df8aef52a5ef24693e78e95236c0f9a43b7bfb6f111c6be,a0796e30d5fb31111df8aef52a5ef24693e78e95236c0f9a43b7bfb6f111c6be,0.0014897825894877315,0.0014897825894877315,0.0014897825894877315,0.0014897825894877315,0.0015547978691756725,0.0015547978691756725,0.0015547978691756725,0.0015547978691756725,0.0008472189656458795,0.0008472189656458795,0.0008472189656458795,0.0008472189656458795,4.416648152982816e-05,4.416648152982816e-05,4.416648152982816e-05,4.416648152982816e-05,0.0019063825020566583,0.0019063825020566583,0.0019063825020566583,0.0019063825020566583,0.00011093619832536206,0.00011093619832536206,0.00011093619832536206,0.00011093619832536206,0.008319255895912647,0.008319255895912647,0.008319255895912647,0.008319255895912647
song_f0dabdf8d0646ea373fbd165249ce5d26b1ba2c6e4a65f1214d7cc750388072a,success,detoxify,classifier-panel-v1,376,1,510,274,274,2766765510614aa30650d66b8f2206fb8d191b69f8cda9ac00f6c4a80a938cbe,2766765510614aa30650d66b8f2206fb8d191b69f8cda9ac00f6c4a80a938cbe,0.0016294639790430665,0.0016294639790430665,0.0016294639790430665,0.0016294639790430665,0.0020359454210847616,0.0020359454210847616,0.0020359454210847616,0.0020359454210847616,0.0009118688758462667,0.0009118688758462667,0.0009118688758462667,0.0009118688758462667,2.7649153707898222e-05,2.7649153707898222e-05,2.7649153707898222e-05,2.7649153707898222e-05,0.00045484976726584136,0.00045484976726584136,0.00045484976726584136,0.00045484976726584136,6.141559424577281e-05,6.141559424577281e-05,6.141559424577281e-05,6.141559424577281e-05,0.010630637407302856,0.010630637407302856,0.010630637407302856,0.010630637407302856
song_69477b76eb9ee69138b17fdc61df826efb06f1ca55a3f48049c74e8cc538def8,success,detoxify,classifier-panel-v1,215,1,510,162,162,e0c07550ff04fc13c919034ade0e357174056225f73ed8cfad2cb13c41d49142,e0c07550ff04fc13c919034ade0e357174056225f73ed8cfad2cb13c41d49142,0.0003222889790777117,0.0003222889790777117,0.0003222889790777117,0.0003222889790777117,0.000496990280225873,0.000496990280225873,0.000496990280225873,0.000496990280225873,0.0006285862764343619,0.0006285862764343619,0.0006285862764343619,0.0006285862764343619,1.4644464499724563e-05,1.4644464499724563e-05,1.4644464499724563e-05,1.4644464499724563e-05,0.005658040754497051,0.005658040754497051,0.005658040754497051,0.005658040754497051,0.00012222889927215874,0.00012222889927215874,0.00012222889927215874,0.00012222889927215874,0.007598110008984804,0.007598110008984804,0.007598110008984804,0.007598110008984804
song_a7772f327e3a3cfafd258cd3b2e22efc03d987310de5204015249aca809adaf3,success,detoxify,classifier-panel-v1,349,1,510,249,249,53bb45516cd0e7f92861dcbb4bfb89e0d635ea8b7e250fa69520955b77a595e4,53bb45516cd0e7f92861dcbb4bfb89e0d635ea8b7e250fa69520955b77a595e4,8.438702207058668e-05,8.438702207058668e-05,8.438702207058668e-05,8.438702207058668e-05,0.00024746518465690315,0.00024746518465690315,0.00024746518465690315,0.00024746518465690315,0.0006407867767848074,0.0006407867767848074,0.0006407867767848074,0.0006407867767848074,7.194805675680982e-06,7.194805675680982e-06,7.194805675680982e-06,7.194805675680982e-06,0.00016491819405928254,0.00016491819405928254,0.00016491819405928254,0.00016491819405928254,5.0054910389008e-05,5.0054910389008e-05,5.0054910389008e-05,5.0054910389008e-05,0.002046851674094796,0.002046851674094796,0.002046851674094796,0.002046851674094796
song_571748d27a47d85d6ce1e162616d66466aaeb086241c317ad91ded6a69bfaec8,success,detoxify,classifier-panel-v1,459,1,510,246,246,7a532e10de9506b512e50d7cfcd4665ba64a8825630e9ff053b21144a99ae1be,7a532e10de9506b512e50d7cfcd4665ba64a8825630e9ff053b21144a99ae1be,0.010775160044431686,0.010775160044431686,0.010775160044431686,0.010775160044431686,0.13279032707214355,0.13279032707214355,0.13279032707214355,0.13279032707214355,0.10963951796293259,0.10963951796293259,0.10963951796293259,0.10963951796293259,0.0006268916185945272,0.0006268916185945272,0.0006268916185945272,0.0006268916185945272,0.10231784731149673,0.10231784731149673,0.10231784731149673,0.10231784731149673,0.0005764820380136371,0.0005764820380136371,0.0005764820380136371,0.0005764820380136371,0.418295681476593,0.418295681476593,0.418295681476593,0.418295681476593
song_38ab85ef42919e3470a0bba519d88e130e73773df3fe01aec967b66c83a71a6d,success,detoxify,classifier-panel-v1,355,1,510,262,262,d95423001a1c9cc0e871bda766f2b7b1b7b8734a286da1153a8ef3e19bfc308e,d95423001a1c9cc0e871bda766f2b7b1b7b8734a286da1153a8ef3e19bfc308e,0.0003248320135753602,0.0003248320135753602,0.0003248320135753602,0.0003248320135753602,0.0004380199243314564,0.0004380199243314564,0.0004380199243314564,0.0004380199243314564,0.00025033947895281017,0.00025033947895281017,0.00025033947895281017,0.00025033947895281017,8.311123565363232e-06,8.311123565363232e-06,8.311123565363232e-06,8.311123565363232e-06,0.00011571591312531382,0.00011571591312531382,0.00011571591312531382,0.00011571591312531382,6.256970664253458e-05,6.256970664253458e-05,6.256970664253458e-05,6.256970664253458e-05,0.0016279025003314018,0.0016279025003314018,0.0016279025003314018,0.0016279025003314018
song_c0c862864db358e90588de9f7252a57d2071427842018127b437850496d715fa,success,detoxify,classifier-panel-v1,164,1,510,91,91,86d995fb526510b277e7caf020897e995af8c567cfae0b94324efa01013943ab,86d995fb526510b277e7caf020897e995af8c567cfae0b94324efa01013943ab,0.00027207963285036385,0.00027207963285036385,0.00027207963285036385,0.00027207963285036385,0.00022682308917865157,0.00022682308917865157,0.00022682308917865157,0.00022682308917865157,0.00011697766603901982,0.00011697766603901982,0.00011697766603901982,0.00011697766603901982,7.393419764412101e-06,7.393419764412101e-06,7.393419764412101e-06,7.393419764412101e-06,5.448775118566118e-05,5.448775118566118e-05,5.448775118566118e-05,5.448775118566118e-05,1.982863796001766e-05,1.982863796001766e-05,1.982863796001766e-05,1.982863796001766e-05,0.0009842639556154609,0.0009842639556154609,0.0009842639556154609,0.0009842639556154609
song_cf6aea8f1076b117bb1b0f6699facf83cd915c937f0d9375348ac11f8981b63b,success,detoxify,classifier-panel-v1,346,1,510,259,259,f8bd778c80dabff00770f6b8d788020c2964bec778afe7a8bd42c9e57a2556ab,f8bd778c80dabff00770f6b8d788020c2964bec778afe7a8bd42c9e57a2556ab,0.0001993605837924406,0.0001993605837924406,0.0001993605837924406,0.0001993605837924406,0.00041350035462528467,0.00041350035462528467,0.00041350035462528467,0.00041350035462528467,0.000209780439035967,0.000209780439035967,0.000209780439035967,0.000209780439035967,4.86962562717963e-06,4.86962562717963e-06,4.86962562717963e-06,4.86962562717963e-06,4.411756890476681e-05,4.411756890476681e-05,4.411756890476681e-05,4.411756890476681e-05,9.637406037654728e-05,9.637406037654728e-05,9.637406037654728e-05,9.637406037654728e-05,0.0018055556574836373,0.0018055556574836373,0.0018055556574836373,0.0018055556574836373
song_4193018621671b33686f0f4a8f71a8dce155ed2550680eadcf1af84134cfd4ad,success,detoxify,classifier-panel-v1,280,1,510,211,211,5e7995f8030049686d1418bc1627d2a606166e98d8c2cb17339bb0288da08cf1,5e7995f8030049686d1418bc1627d2a606166e98d8c2cb17339bb0288da08cf1,0.0006655012257397175,0.0006655012257397175,0.0006655012257397175,0.0006655012257397175,0.31538522243499756,0.31538522243499756,0.31538522243499756,0.31538522243499756,0.04311834275722504,0.04311834275722504,0.04311834275722504,0.04311834275722504,0.00018214537703897804,0.00018214537703897804,0.00018214537703897804,0.00018214537703897804,0.0007452811114490032,0.0007452811114490032,0.0007452811114490032,0.0007452811114490032,0.019304348155856133,0.019304348155856133,0.019304348155856133,0.019304348155856133,0.6591478586196899,0.6591478586196899,0.6591478586196899,0.6591478586196899
song_be7eac0fa653c7531ff79984dc290b805f805913ea19ea18c4e8bb0a26a7930b,success,detoxify,classifier-panel-v1,315,1,510,207,207,dfacfa55b032a85644f299106732c3c6a755de658c3afdd8dbc49c4498068ffb,dfacfa55b032a85644f299106732c3c6a755de658c3afdd8dbc49c4498068ffb,0.003633384360000491,0.003633384360000491,0.003633384360000491,0.003633384360000491,0.030037229880690575,0.030037229880690575,0.030037229880690575,0.030037229880690575,0.010618598200380802,0.010618598200380802,0.010618598200380802,0.010618598200380802,8.995761163532734e-05,8.995761163532734e-05,8.995761163532734e-05,8.995761163532734e-05,0.006944738794118166,0.006944738794118166,0.006944738794118166,0.006944738794118166,0.0009751627803780138,0.0009751627803780138,0.0009751627803780138,0.0009751627803780138,0.17654338479042053,0.17654338479042053,0.17654338479042053,0.17654338479042053
song_70c1dfe984e3e546f3fbcec256b41023637c8fd480ba3adfb34647894f32f4f0,success,detoxify,classifier-panel-v1,139,1,510,106,106,90eba220c121668d69b0b6f2e5b6d2e759500d9ce5f204186facbed266ef1719,90eba220c121668d69b0b6f2e5b6d2e759500d9ce5f204186facbed266ef1719,0.0004144727427046746,0.0004144727427046746,0.0004144727427046746,0.0004144727427046746,0.00043192249722778797,0.00043192249722778797,0.00043192249722778797,0.00043192249722778797,0.0002565655158832669,0.0002565655158832669,0.0002565655158832669,0.0002565655158832669,9.009708264784422e-06,9.009708264784422e-06,9.009708264784422e-06,9.009708264784422e-06,0.000376353069441393,0.000376353069441393,0.000376353069441393,0.000376353069441393,3.6977500712964684e-05,3.6977500712964684e-05,3.6977500712964684e-05,3.6977500712964684e-05,0.0018613551510497928,0.0018613551510497928,0.0018613551510497928,0.0018613551510497928
song_95608ea2e15a20489c14c3226405cb9cf2ea0862cd77e786705f890b46a97925,success,detoxify,classifier-panel-v1,169,1,510,117,117,2428729cef323a9fcc2f0023871080fdcb29c43383b011e938c6288997538b8a,2428729cef323a9fcc2f0023871080fdcb29c43383b011e938c6288997538b8a,7.708727207500488e-05,7.708727207500488e-05,7.708727207500488e-05,7.708727207500488e-05,0.0001558129006298259,0.0001558129006298259,0.0001558129006298259,0.0001558129006298259,5.852637332282029e-05,5.852637332282029e-05,5.852637332282029e-05,5.852637332282029e-05,2.117417125191423e-06,2.117417125191423e-06,2.117417125191423e-06,2.117417125191423e-06,3.9535905671073124e-05,3.9535905671073124e-05,3.9535905671073124e-05,3.9535905671073124e-05,2.912518357334193e-05,2.912518357334193e-05,2.912518357334193e-05,2.912518357334193e-05,0.0007337080896832049,0.0007337080896832049,0.0007337080896832049,0.0007337080896832049
song_9072c5ee05fedc84220a23ef4901f2e73eedea66b912cb96f14d1a9a3fbe167a,success,detoxify,classifier-panel-v1,343,1,510,204,204,d88b20e14bfc6848a024cc519fbdc8f28d4ca2264a17f2b9cfadef527eeaaa56,d88b20e14bfc6848a024cc519fbdc8f28d4ca2264a17f2b9cfadef527eeaaa56,0.018185149878263474,0.018185149878263474,0.018185149878263474,0.018185149878263474,0.00526650995016098,0.00526650995016098,0.00526650995016098,0.00526650995016098,0.003367119701579213,0.003367119701579213,0.003367119701579213,0.003367119701579213,0.00014755876327399164,0.00014755876327399164,0.00014755876327399164,0.00014755876327399164,0.02237841673195362,0.02237841673195362,0.02237841673195362,0.02237841673195362,0.0002661056932993233,0.0002661056932993233,0.0002661056932993233,0.0002661056932993233,0.047122325748205185,0.047122325748205185,0.047122325748205185,0.047122325748205185
song_2a783aa21125846631c321e170948f1689071a051714cf6e57c7cfb4ba6c8b89,success,detoxify,classifier-panel-v1,416,1,510,252,252,4617af1916d56fb2180a8f53de20c100c72d5d51b2acaff355aef37bb94cb74c,4617af1916d56fb2180a8f53de20c100c72d5d51b2acaff355aef37bb94cb74c,0.001383091090247035,0.001383091090247035,0.001383091090247035,0.001383091090247035,0.0033348205033689737,0.0033348205033689737,0.0033348205033689737,0.0033348205033689737,0.01320420578122139,0.01320420578122139,0.01320420578122139,0.01320420578122139,0.0001133454279624857,0.0001133454279624857,0.0001133454279624857,0.0001133454279624857,0.010849886573851109,0.010849886573851109,0.010849886573851109,0.010849886573851109,0.00041376156150363386,0.00041376156150363386,0.00041376156150363386,0.00041376156150363386,0.03438269719481468,0.03438269719481468,0.03438269719481468,0.03438269719481468
song_bfce50e15f1789f7ca376150665063761fdbef5af253e2d162514a8ae0316025,success,detoxify,classifier-panel-v1,378,1,510,270,270,517488f68fecd31ea303b48e5dc09e54b6dec6afe0945445289b1132f96ca1b5,517488f68fecd31ea303b48e5dc09e54b6dec6afe0945445289b1132f96ca1b5,0.0002953324874397367,0.0002953324874397367,0.0002953324874397367,0.0002953324874397367,0.00103124906308949,0.00103124906308949,0.00103124906308949,0.00103124906308949,0.0023049740120768547,0.0023049740120768547,0.0023049740120768547,0.0023049740120768547,2.325355490029324e-05,2.325355490029324e-05,2.325355490029324e-05,2.325355490029324e-05,0.000332835188601166,0.000332835188601166,0.000332835188601166,0.000332835188601166,0.0005590292857959867,0.0005590292857959867,0.0005590292857959867,0.0005590292857959867,0.01312879379838705,0.01312879379838705,0.01312879379838705,0.01312879379838705
song_21c7c8f7417b94a8c111b2a1c7570396b0e49f3c9f7cbbdd593d6d1c03d738d9,success,detoxify,classifier-panel-v1,244,1,510,180,180,46156e8df294a41177a857509efd632b6c5f7f02e9c19ecdd0e030ff57a4f55b,46156e8df294a41177a857509efd632b6c5f7f02e9c19ecdd0e030ff57a4f55b,9.602583304513246e-05,9.602583304513246e-05,9.602583304513246e-05,9.602583304513246e-05,0.0003729292657226324,0.0003729292657226324,0.0003729292657226324,0.0003729292657226324,0.0001389652898069471,0.0001389652898069471,0.0001389652898069471,0.0001389652898069471,3.962524260714417e-06,3.962524260714417e-06,3.962524260714417e-06,3.962524260714417e-06,7.708521297900006e-05,7.708521297900006e-05,7.708521297900006e-05,7.708521297900006e-05,2.807491364364978e-05,2.807491364364978e-05,2.807491364364978e-05,2.807491364364978e-05,0.0013235959922894835,0.0013235959922894835,0.0013235959922894835,0.0013235959922894835
song_f41a534741f51cde1d600b6ee480a6cec27c432d48b34b9d946bd8331f5d2a74,success,detoxify,classifier-panel-v1,302,1,510,195,195,c1d5fa184a8663f1edfa9d361b355a812c70ac740c15689f5910f25caa8150f3,c1d5fa184a8663f1edfa9d361b355a812c70ac740c15689f5910f25caa8150f3,0.00015192419232334942,0.00015192419232334942,0.00015192419232334942,0.00015192419232334942,0.00021149277745280415,0.00021149277745280415,0.00021149277745280415,0.00021149277745280415,6.33265299256891e-05,6.33265299256891e-05,6.33265299256891e-05,6.33265299256891e-05,2.1819241737830453e-06,2.1819241737830453e-06,2.1819241737830453e-06,2.1819241737830453e-06,3.421392466407269e-05,3.421392466407269e-05,3.421392466407269e-05,3.421392466407269e-05,1.7734693756210618e-05,1.7734693756210618e-05,1.7734693756210618e-05,1.7734693756210618e-05,0.0007654669461771846,0.0007654669461771846,0.0007654669461771846,0.0007654669461771846
song_cd492e6096df3dd73a9047f8aef5c25a526b7b1384aaafac4f4c0ce7c690f5d1,success,detoxify,classifier-panel-v1,718,2,510,427,427,0df6752d4e03b0d94b71fd47709c87ae1f62d41686edd34b56e1d587078ef1c9,0df6752d4e03b0d94b71fd47709c87ae1f62d41686edd34b56e1d587078ef1c9,0.000906655564904213,0.0008022420515771955,0.0008857728622388095,0.0008022420515771955,0.0006672912859357893,0.0005631688254652545,0.0006464667938416823,0.0005631688254652545,0.00043457787251099944,0.000378149765310809,0.00042329225107096136,0.000378149765310809,1.577109651407227e-05,1.368983930660761e-05,1.5354845072579337e-05,1.368983930660761e-05,0.0006233779131434858,0.0006000376888550818,0.000618709868285805,0.0006000376888550818,0.00011438385990913957,7.852656563045457e-05,0.00010721240105340258,7.852656563045457e-05,0.0035639514680951834,0.003356268280185759,0.0035224148305132985,0.003356268280185759
song_23d90431f2ad7d4f8d31fc70fb9bc9aad106a4f8849752e76e878e6e017eb477,success,detoxify,classifier-panel-v1,208,1,510,137,137,ef47eec02090cfc129a4b05ce093981cf8f39ced5dabf10c8174f43e0123085b,ef47eec02090cfc129a4b05ce093981cf8f39ced5dabf10c8174f43e0123085b,0.0018836017698049545,0.0018836017698049545,0.0018836017698049545,0.0018836017698049545,0.002282430650666356,0.002282430650666356,0.002282430650666356,0.002282430650666356,0.0011862851679325104,0.0011862851679325104,0.0011862851679325104,0.0011862851679325104,3.194328382960521e-05,3.194328382960521e-05,3.194328382960521e-05,3.194328382960521e-05,0.0002831459860317409,0.0002831459860317409,0.0002831459860317409,0.0002831459860317409,0.00564507395029068,0.00564507395029068,0.00564507395029068,0.00564507395029068,0.035999055951833725,0.035999055951833725,0.035999055951833725,0.035999055951833725
song_a0d2022d699c35704ab0f0e43a6856fcd3fa30930d806529eb228106de34770e,success,detoxify,classifier-panel-v1,365,1,510,268,268,bfa8b3b036bba5010406e0ecd48bf0447c52d71f0fcc924d81f328083f2f3476,bfa8b3b036bba5010406e0ecd48bf0447c52d71f0fcc924d81f328083f2f3476,0.00030475971288979053,0.00030475971288979053,0.00030475971288979053,0.00030475971288979053,0.0005127471522428095,0.0005127471522428095,0.0005127471522428095,0.0005127471522428095,0.0006050129304639995,0.0006050129304639995,0.0006050129304639995,0.0006050129304639995,1.202239036501851e-05,1.202239036501851e-05,1.202239036501851e-05,1.202239036501851e-05,0.0002123652957379818,0.0002123652957379818,0.0002123652957379818,0.0002123652957379818,4.185933357803151e-05,4.185933357803151e-05,4.185933357803151e-05,4.185933357803151e-05,0.0026394298765808344,0.0026394298765808344,0.0026394298765808344,0.0026394298765808344
song_5f0eaf882be171e9e96fec731f59733be3990d8ac7eaf8a258c5eb15da894eb3,success,detoxify,classifier-panel-v1,404,1,510,284,284,ca449669634be69391e989ac31a7cc96e28784f1bb1f510d6873ec1469708dde,ca449669634be69391e989ac31a7cc96e28784f1bb1f510d6873ec1469708dde,0.00041213049553334713,0.00041213049553334713,0.00041213049553334713,0.00041213049553334713,0.0018986903596669436,0.0018986903596669436,0.0018986903596669436,0.0018986903596669436,0.0010520567884668708,0.0010520567884668708,0.0010520567884668708,0.0010520567884668708,1.1240059393458068e-05,1.1240059393458068e-05,1.1240059393458068e-05,1.1240059393458068e-05,0.0002260571054648608,0.0002260571054648608,0.0002260571054648608,0.0002260571054648608,0.00041185846203006804,0.00041185846203006804,0.00041185846203006804,0.00041185846203006804,0.012319321744143963,0.012319321744143963,0.012319321744143963,0.012319321744143963
song_a12befe03d55c5fa6fd9c903788a0badba25b5b7525255fc222d72e21ba6dc12,success,detoxify,classifier-panel-v1,399,1,510,298,298,c0560330cb05ab64d7eac78b5e226050179915c3ed36b46d03d7e5cef167f789,c0560330cb05ab64d7eac78b5e226050179915c3ed36b46d03d7e5cef167f789,0.0004995245835743845,0.0004995245835743845,0.0004995245835743845,0.0004995245835743845,0.013178533874452114,0.013178533874452114,0.013178533874452114,0.013178533874452114,0.0013683626893907785,0.0013683626893907785,0.0013683626893907785,0.0013683626893907785,7.547685981990071e-06,7.547685981990071e-06,7.547685981990071e-06,7.547685981990071e-06,0.00013281630526762456,0.00013281630526762456,0.00013281630526762456,0.00013281630526762456,0.00013546097034122795,0.00013546097034122795,0.00013546097034122795,0.00013546097034122795,0.03816293552517891,0.03816293552517891,0.03816293552517891,0.03816293552517891
song_690e3e60b5c5037449b2757dda9d6757ed3ec925b71a0e80ad7109d85f8667b5,success,detoxify,classifier-panel-v1,647,2,510,359,359,8950a55950e9862196a5e95e3179c34bfa1a9f51e54fe20cd05cef9e7f631f85,8950a55950e9862196a5e95e3179c34bfa1a9f51e54fe20cd05cef9e7f631f85,0.003431882942095399,0.0031236461363732815,0.0033702355809509753,0.003124122545655696,0.005728331860154867,0.005573940230533481,0.00569745353423059,0.005574178857472617,0.006438060197979212,0.0064085780177265406,0.0064321637619286776,0.006408532450214558,0.0001568330335430801,0.00013422011761576869,0.0001523104503576178,0.00013418516720475275,0.005329429171979427,0.0033924923627637327,0.004942041810136289,0.0033954860827161526,0.09056393057107925,0.052828111220151186,0.08301676670089364,0.05276978692440014,0.2755286395549774,0.19211411476135254,0.2588457345962525,0.19198518968439177
song_a5796aaae59d201c1e3deeacae5e2109ffeaf8181d6a0cc53d4179eef0117ee2,success,detoxify,classifier-panel-v1,141,1,510,103,103,571daa6af317ae37fe23634d31aa33f4e4fd82168aaab8edbaaf0f8ffe5d9723,571daa6af317ae37fe23634d31aa33f4e4fd82168aaab8edbaaf0f8ffe5d9723,0.0010766735067591071,0.0010766735067591071,0.0010766735067591071,0.0010766735067591071,0.0005401276284828782,0.0005401276284828782,0.0005401276284828782,0.0005401276284828782,0.00035858259070664644,0.00035858259070664644,0.00035858259070664644,0.00035858259070664644,1.1013286894012708e-05,1.1013286894012708e-05,1.1013286894012708e-05,1.1013286894012708e-05,0.0006272828322835267,0.0006272828322835267,0.0006272828322835267,0.0006272828322835267,7.544572144979611e-05,7.544572144979611e-05,7.544572144979611e-05,7.544572144979611e-05,0.0036261051427572966,0.0036261051427572966,0.0036261051427572966,0.0036261051427572966
song_64d37feb1fa3da190b5b48cdf28bee0181308224ba28cffb740e5048b0ab4306,success,detoxify,classifier-panel-v1,354,1,510,273,273,a887cb9e13aa0c2305d15376a53e54e8112adee579e92bba5b6d4be382cf9ada,a887cb9e13aa0c2305d15376a53e54e8112adee579e92bba5b6d4be382cf9ada,0.0003783772117458284,0.0003783772117458284,0.0003783772117458284,0.0003783772117458284,0.0008744334918446839,0.0008744334918446839,0.0008744334918446839,0.0008744334918446839,0.0005679505993612111,0.0005679505993612111,0.0005679505993612111,0.0005679505993612111,1.220784724864643e-05,1.220784724864643e-05,1.220784724864643e-05,1.220784724864643e-05,0.00019965431420132518,0.00019965431420132518,0.00019965431420132518,0.00019965431420132518,7.430291589116678e-05,7.430291589116678e-05,7.430291589116678e-05,7.430291589116678e-05,0.004154458176344633,0.004154458176344633,0.004154458176344633,0.004154458176344633
song_1130d71736864e2f32c66a5784e269842b861afc685af864962777b4ea459b76,success,detoxify,classifier-panel-v1,258,1,510,183,183,30eaab82be73f7a7030180f2bb4f725d3abbe0335368cb84948065ffb5d38c38,30eaab82be73f7a7030180f2bb4f725d3abbe0335368cb84948065ffb5d38c38,0.0004422359634190798,0.0004422359634190798,0.0004422359634190798,0.0004422359634190798,0.0007293514208868146,0.0007293514208868146,0.0007293514208868146,0.0007293514208868146,0.00031341679277829826,0.00031341679277829826,0.00031341679277829826,0.00031341679277829826,2.2320900825434364e-05,2.2320900825434364e-05,2.2320900825434364e-05,2.2320900825434364e-05,0.00026098519447259605,0.00026098519447259605,0.00026098519447259605,0.00026098519447259605,8.066223381320015e-05,8.066223381320015e-05,8.066223381320015e-05,8.066223381320015e-05,0.0027452921494841576,0.0027452921494841576,0.0027452921494841576,0.0027452921494841576
song_c3db28de2fa21737c828f45aa697bf98c14ad08a22646c2f0114dd15614a1503,success,detoxify,classifier-panel-v1,457,1,510,333,333,dcad334273497ae54054e4b2c0336fa1057289719ca650b6f7d3cd5656c2e7fd,dcad334273497ae54054e4b2c0336fa1057289719ca650b6f7d3cd5656c2e7fd,0.0012307614088058472,0.0012307614088058472,0.0012307614088058472,0.0012307614088058472,0.15213587880134583,0.15213587880134583,0.15213587880134583,0.15213587880134583,0.03385384380817413,0.03385384380817413,0.03385384380817413,0.03385384380817413,8.683120540808886e-05,8.683120540808886e-05,8.683120540808886e-05,8.683120540808886e-05,0.0025492035783827305,0.0025492035783827305,0.0025492035783827305,0.0025492035783827305,0.0001908060658024624,0.0001908060658024624,0.0001908060658024624,0.0001908060658024624,0.25704246759414673,0.25704246759414673,0.25704246759414673,0.25704246759414673
