figure_path,figure_family,generating_script,primary_series,original_axis_rule,old_primary_min,old_primary_max,old_primary_span,old_axis_min,old_axis_max,old_axis_span,old_utilization_ratio
analysis/moving_averages/figures/emotion_caring/major_genres.png,moving_average_major_genres,src/moving_average_analysis.py,equal-weight 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.003268384221,0.1235643337,0.120295949479,0,0.3218349807,0.3218349807,0.373781461597
analysis/moving_averages/figures/emotion_caring/overall.png,moving_average_overall,src/moving_average_analysis.py,equal-weight 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.01362328557,0.0513431285,0.03771984293,0,0.3218349807,0.3218349807,0.11720243352
analysis/moving_averages/figures/emotion_caring/pop.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.009998920057,0.1373251672,0.127326247143,0,0.3218349807,0.3218349807,0.395625879033
analysis/moving_averages/figures/emotion_caring/r_b_soul.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.01169948498,0.1050033875,0.09330390252,0,0.3218349807,0.3218349807,0.289912247317
analysis/moving_averages/figures/emotion_caring/rank_sensitivity.png,moving_average_rank_sensitivity,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.0130270536,0.05741986976,0.04439281616,0,0.3218349807,0.3218349807,0.137936578751
analysis/moving_averages/figures/emotion_caring/rock.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.008577854946,0.07584379331,0.067265938364,0,0.3218349807,0.3218349807,0.209007542368
analysis/moving_averages/figures/emotion_confusion/alternative_indie.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.02024006702,0.1822864885,0.16204642148,0,0.607152728484,0.607152728484,0.266895648949
analysis/moving_averages/figures/emotion_confusion/country.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.006354815486,0.05646993685,0.050115121364,0,0.607152728484,0.607152728484,0.0825412108237
analysis/moving_averages/figures/emotion_confusion/electronic_dance.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.005694768733,0.07136821199,0.065673443257,0,0.607152728484,0.607152728484,0.108166265547
analysis/moving_averages/figures/emotion_confusion/hip_hop_rap.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.00515017046,0.06120803811,0.05605786765,0,0.607152728484,0.607152728484,0.0923291043919
analysis/moving_averages/figures/emotion_confusion/major_genres.png,moving_average_major_genres,src/moving_average_analysis.py,equal-weight 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.005448516388,0.064161517,0.058713000612,0,0.607152728484,0.607152728484,0.0967021934639
analysis/moving_averages/figures/emotion_confusion/overall.png,moving_average_overall,src/moving_average_analysis.py,equal-weight 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.01361831536,0.03769062031,0.02407230495,0,0.607152728484,0.607152728484,0.0396478576488
analysis/moving_averages/figures/emotion_confusion/pop.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.008134049564,0.05236376547,0.044229715906,0,0.607152728484,0.607152728484,0.0728477594368
analysis/moving_averages/figures/emotion_confusion/r_b_soul.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.005473419216,0.06587609829,0.060402679074,0,0.607152728484,0.607152728484,0.0994851480365
analysis/moving_averages/figures/emotion_confusion/rank_sensitivity.png,moving_average_rank_sensitivity,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.01123419735,0.04411798017,0.03288378282,0,0.607152728484,0.607152728484,0.0541606440642
analysis/moving_averages/figures/emotion_confusion/rock.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.005430802782,0.06858720576,0.063156402978,0,0.607152728484,0.607152728484,0.104020619549
analysis/moving_averages/figures/emotion_curiosity/alternative_indie.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.02543272293,0.1035171823,0.07808445937,0,0.28763763606,0.28763763606,0.271468158477
analysis/moving_averages/figures/emotion_curiosity/country.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.008085884133,0.1233809613,0.115295077167,0,0.28763763606,0.28763763606,0.400834462229
analysis/moving_averages/figures/emotion_curiosity/electronic_dance.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.01183510404,0.08505368736,0.07321858332,0,0.28763763606,0.28763763606,0.254551470812
analysis/moving_averages/figures/emotion_curiosity/hip_hop_rap.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.01065610746,0.04886334218,0.03820723472,0,0.28763763606,0.28763763606,0.132831138662
analysis/moving_averages/figures/emotion_curiosity/major_genres.png,moving_average_major_genres,src/moving_average_analysis.py,equal-weight 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.008632696245,0.09741841499,0.088785718745,0,0.28763763606,0.28763763606,0.308672119411
analysis/moving_averages/figures/emotion_curiosity/overall.png,moving_average_overall,src/moving_average_analysis.py,equal-weight 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.01992178334,0.05006479251,0.03014300917,0,0.28763763606,0.28763763606,0.104795080306
analysis/moving_averages/figures/emotion_curiosity/pop.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.01565775717,0.0983294859,0.08267172873,0,0.28763763606,0.28763763606,0.287416243098
analysis/moving_averages/figures/emotion_curiosity/r_b_soul.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.01310455031,0.08558757281,0.0724830225,0,0.28763763606,0.28763763606,0.251994222637
analysis/moving_averages/figures/emotion_curiosity/rank_sensitivity.png,moving_average_rank_sensitivity,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.01905312997,0.05395505119,0.03490192122,0,0.28763763606,0.28763763606,0.121339897303
analysis/moving_averages/figures/emotion_curiosity/rock.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.0127970342,0.09212263755,0.07932560335,0,0.28763763606,0.28763763606,0.275783115299
analysis/moving_averages/figures/emotion_desire/alternative_indie.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.009309303783,0.1333683447,0.124059040917,0,0.380752726464,0.380752726464,0.32582574541
analysis/moving_averages/figures/emotion_desire/country.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.0211438774,0.125308256,0.1041643786,0,0.380752726464,0.380752726464,0.273574872509
analysis/moving_averages/figures/emotion_desire/electronic_dance.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.02788778067,0.1127354782,0.08484769753,0,0.380752726464,0.380752726464,0.222841995954
analysis/moving_averages/figures/emotion_desire/hip_hop_rap.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.004555143798,0.06408639694,0.059531253142,0,0.380752726464,0.380752726464,0.15635148222
analysis/moving_averages/figures/emotion_desire/major_genres.png,moving_average_major_genres,src/moving_average_analysis.py,equal-weight 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.00522874026,0.1392262282,0.13399748794,0,0.380752726464,0.380752726464,0.351927848776
analysis/moving_averages/figures/emotion_desire/overall.png,moving_average_overall,src/moving_average_analysis.py,equal-weight 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.03091940181,0.09374147259,0.06282207078,0,0.380752726464,0.380752726464,0.164994408217
analysis/moving_averages/figures/emotion_desire/pop.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.02269445632,0.1659877281,0.14329327178,0,0.380752726464,0.380752726464,0.376342076683
analysis/moving_averages/figures/emotion_desire/r_b_soul.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.0179433173,0.1274839154,0.1095405981,0,0.380752726464,0.380752726464,0.287694848878
analysis/moving_averages/figures/emotion_desire/rank_sensitivity.png,moving_average_rank_sensitivity,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.02920075756,0.1051950705,0.07599431294,0,0.380752726464,0.380752726464,0.199589675025
analysis/moving_averages/figures/emotion_desire/rock.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.013793733,0.1379843,0.124190567,0,0.380752726464,0.380752726464,0.326171182419
analysis/moving_averages/figures/emotion_disappointment/alternative_indie.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.03089577599,0.1607605081,0.12986473211,0,0.347205837528,0.347205837528,0.374028078084
analysis/moving_averages/figures/emotion_disappointment/country.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.02326399237,0.09849437026,0.07523037789,0,0.347205837528,0.347205837528,0.216673712705
analysis/moving_averages/figures/emotion_disappointment/electronic_dance.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.02046522861,0.1122321908,0.09176696219,0,0.347205837528,0.347205837528,0.264301322937
analysis/moving_averages/figures/emotion_disappointment/hip_hop_rap.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.01066932217,0.05702832932,0.04635900715,0,0.347205837528,0.347205837528,0.133520241134
analysis/moving_averages/figures/emotion_disappointment/major_genres.png,moving_average_major_genres,src/moving_average_analysis.py,equal-weight 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.01084577461,0.1494462166,0.13860044199,0,0.347205837528,0.347205837528,0.399188109788
analysis/moving_averages/figures/emotion_disappointment/overall.png,moving_average_overall,src/moving_average_analysis.py,equal-weight 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.03641885169,0.07517728865,0.03875843696,0,0.347205837528,0.347205837528,0.111629566012
analysis/moving_averages/figures/emotion_disappointment/pop.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.02770955406,0.1180344046,0.09032485054,0,0.347205837528,0.347205837528,0.260147845391
analysis/moving_averages/figures/emotion_disappointment/r_b_soul.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.01156621686,0.1042501776,0.09268396074,0,0.347205837528,0.347205837528,0.266942403388
analysis/moving_averages/figures/emotion_disappointment/rank_sensitivity.png,moving_average_rank_sensitivity,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.03570134589,0.07781472201,0.04211337612,0,0.347205837528,0.347205837528,0.121292246754
analysis/moving_averages/figures/emotion_disappointment/rock.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.01830118476,0.1641235439,0.14582235914,0,0.347205837528,0.347205837528,0.419988212693
analysis/moving_averages/figures/emotion_disapproval/alternative_indie.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.01273352968,0.09034243766,0.07760890798,0,0.237176714844,0.237176714844,0.327219761143
analysis/moving_averages/figures/emotion_disapproval/country.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.01112791875,0.04643886626,0.03531094751,0,0.237176714844,0.237176714844,0.148880329729
analysis/moving_averages/figures/emotion_disapproval/electronic_dance.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.009513527786,0.06381291514,0.054299387354,0,0.237176714844,0.237176714844,0.228940633526
analysis/moving_averages/figures/emotion_disapproval/hip_hop_rap.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.008396785819,0.02902278306,0.020625997241,0,0.237176714844,0.237176714844,0.0869646805529
analysis/moving_averages/figures/emotion_disapproval/major_genres.png,moving_average_major_genres,src/moving_average_analysis.py,equal-weight 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.005612857048,0.05935870139,0.053745844342,0,0.237176714844,0.237176714844,0.226606749222
analysis/moving_averages/figures/emotion_disapproval/overall.png,moving_average_overall,src/moving_average_analysis.py,equal-weight 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.008986741965,0.03316054268,0.024173800715,0,0.237176714844,0.237176714844,0.101923161938
analysis/moving_averages/figures/emotion_disapproval/pop.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.006682245566,0.05693411696,0.050251871394,0,0.237176714844,0.237176714844,0.211875231627
analysis/moving_averages/figures/emotion_disapproval/r_b_soul.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.007813035535,0.05068841637,0.042875380835,0,0.237176714844,0.237176714844,0.180773988978
analysis/moving_averages/figures/emotion_disapproval/rank_sensitivity.png,moving_average_rank_sensitivity,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.008795331268,0.03574691399,0.026951582722,0,0.237176714844,0.237176714844,0.113635028378
analysis/moving_averages/figures/emotion_disapproval/rock.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.005386996609,0.05935870139,0.053971704781,0,0.237176714844,0.237176714844,0.227559036799
analysis/moving_averages/figures/emotion_disgust/alternative_indie.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.003276862411,0.01015803114,0.006881168729,0,0.0354571054992,0.0354571054992,0.194070233092
analysis/moving_averages/figures/emotion_disgust/country.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.002185291445,0.007302235906,0.005116944461,0,0.0354571054992,0.0354571054992,0.144313654173
analysis/moving_averages/figures/emotion_disgust/electronic_dance.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.002484187574,0.00623259028,0.003748402706,0,0.0354571054992,0.0354571054992,0.105716545477
analysis/moving_averages/figures/emotion_disgust/hip_hop_rap.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.002951006504,0.0184880075,0.015537000996,0,0.0354571054992,0.0354571054992,0.438191464793
analysis/moving_averages/figures/emotion_disgust/major_genres.png,moving_average_major_genres,src/moving_average_analysis.py,equal-weight 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.001975867085,0.01655251331,0.014576646225,0,0.0354571054992,0.0354571054992,0.411106491062
analysis/moving_averages/figures/emotion_disgust/overall.png,moving_average_overall,src/moving_average_analysis.py,equal-weight 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.003134895983,0.009183403522,0.006048507539,0,0.0354571054992,0.0354571054992,0.170586613144
analysis/moving_averages/figures/emotion_disgust/pop.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.002369932463,0.01108510865,0.008715176187,0,0.0354571054992,0.0354571054992,0.245794913722
analysis/moving_averages/figures/emotion_disgust/r_b_soul.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.001973515277,0.01054445684,0.008570941563,0,0.0354571054992,0.0354571054992,0.241727051386
analysis/moving_averages/figures/emotion_disgust/rank_sensitivity.png,moving_average_rank_sensitivity,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.003037283595,0.009612948458,0.006575664863,0,0.0354571054992,0.0354571054992,0.185454079526
analysis/moving_averages/figures/emotion_disgust/rock.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.002191723442,0.01112347061,0.008931747168,0,0.0354571054992,0.0354571054992,0.251902884972
analysis/moving_averages/figures/emotion_embarrassment/alternative_indie.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.002787175943,0.01574310858,0.012955932637,0,0.0937727661996,0.0937727661996,0.138163063351
analysis/moving_averages/figures/emotion_embarrassment/country.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.001358051366,0.01231690796,0.010958856594,0,0.0937727661996,0.0937727661996,0.116866090637
analysis/moving_averages/figures/emotion_embarrassment/electronic_dance.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.001253459418,0.01139864501,0.010145185592,0,0.0937727661996,0.0937727661996,0.108189040413
analysis/moving_averages/figures/emotion_embarrassment/hip_hop_rap.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.001467544203,0.01413705436,0.012669510157,0,0.0937727661996,0.0937727661996,0.135108631967
analysis/moving_averages/figures/emotion_embarrassment/major_genres.png,moving_average_major_genres,src/moving_average_analysis.py,equal-weight 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.001150681067,0.01528821608,0.014137535013,0,0.0937727661996,0.0937727661996,0.150763762081
analysis/moving_averages/figures/emotion_embarrassment/overall.png,moving_average_overall,src/moving_average_analysis.py,equal-weight 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.002272798528,0.006973113063,0.004700314535,0,0.0937727661996,0.0937727661996,0.0501245161628
analysis/moving_averages/figures/emotion_embarrassment/pop.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.001512194746,0.02234227693,0.020830082184,0,0.0937727661996,0.0937727661996,0.222133600492
analysis/moving_averages/figures/emotion_embarrassment/r_b_soul.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.001094294658,0.01049669524,0.009402400582,0,0.0937727661996,0.0937727661996,0.100267923866
analysis/moving_averages/figures/emotion_embarrassment/rank_sensitivity.png,moving_average_rank_sensitivity,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.002107285561,0.006973113063,0.004865827502,0,0.0937727661996,0.0937727661996,0.0518895591887
analysis/moving_averages/figures/emotion_embarrassment/rock.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.001529645335,0.01108045026,0.009550804925,0,0.0937727661996,0.0937727661996,0.101850519208
analysis/moving_averages/figures/emotion_excitement/alternative_indie.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.0033618055,0.1542805067,0.1509187012,0,0.237864565224,0.237864565224,0.634473239248
analysis/moving_averages/figures/emotion_excitement/country.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.007247083174,0.04651681582,0.039269732646,0,0.237864565224,0.237864565224,0.165092823343
analysis/moving_averages/figures/emotion_excitement/electronic_dance.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.009437406576,0.07870795623,0.069270549654,0,0.237864565224,0.237864565224,0.291218448569
analysis/moving_averages/figures/emotion_excitement/hip_hop_rap.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.003873753749,0.02767596081,0.023802207061,0,0.237864565224,0.237864565224,0.100066216414
analysis/moving_averages/figures/emotion_excitement/major_genres.png,moving_average_major_genres,src/moving_average_analysis.py,equal-weight 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.00402712453,0.05778055655,0.05375343202,0,0.237864565224,0.237864565224,0.225983353045
analysis/moving_averages/figures/emotion_excitement/overall.png,moving_average_overall,src/moving_average_analysis.py,equal-weight 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.0113988085,0.03647241898,0.02507361048,0,0.237864565224,0.237864565224,0.10541128922
analysis/moving_averages/figures/emotion_excitement/pop.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.007569422117,0.05020248113,0.042633059013,0,0.237864565224,0.237864565224,0.179232492964
analysis/moving_averages/figures/emotion_excitement/r_b_soul.png,moving_average_individual_genre,src/moving_average_analysis.py,equal-weight 12-month mean and rank-weighted 12-month mean,zero to 1.08 × maximum qualifying raw mean across overall and ALL genres; capped at 1.02; floor 0.005,0.006225457396,0.07101276119,0.064787303794,0,0.237864565224,0.237864565224,0.272370555627
