model,label,aggregation,sample,n,min,max,mean,median,sd,q05,q25,q75,q95,zero,one,below_01,above_99
emotion,anger,mean,core_180,180,0.0008743193466216326,0.45302124321460724,0.027351770082518836,0.005522522376850247,0.06953640728118812,0.0012715771241346375,0.0026874218019656837,0.013389558007474989,0.13880117461085242,0,0,119,0
emotion,anger,token_weighted_mean,all_200,200,0.0005953662330284715,0.45302124321460724,0.028007931312057373,0.005289752967655659,0.06945633323663947,0.0012054445319032918,0.0025683983832596145,0.014022971736267209,0.13880117461085242,0,0,132,0
emotion,anger,token_weighted_mean,core_180,180,0.0008743193466216326,0.45302124321460724,0.027352908080301285,0.005522522376850247,0.06953729792708907,0.0012715771241346375,0.0026874218019656837,0.013389558007474989,0.13880117461085242,0,0,119,0
emotion,anger,max,all_200,200,0.0005953662330284715,0.5370643138885498,0.03548196170624578,0.005668251542374492,0.08896896045050523,0.0012326825701165945,0.002715828886721283,0.01747675845399499,0.18290977180004084,0,0,131,0
emotion,anger,max,core_180,180,0.0008743193466216326,0.5370643138885498,0.034415638278005645,0.005745448172092438,0.08905589465617869,0.0013719736540224402,0.0028643093537539244,0.016434126533567905,0.17841550037264817,0,0,118,0
emotion,anger,q90,all_200,200,0.0005953662330284715,0.5128304183483123,0.033969511218369004,0.005668251542374492,0.08503978484372166,0.0012326825701165945,0.0026874218019656837,0.017271406087093055,0.1820586648769676,0,0,131,0
emotion,anger,q90,core_180,180,0.0008743193466216326,0.5128304183483123,0.03297966493468266,0.005745448172092438,0.08513923381213909,0.0013532870571361854,0.0028518731240183117,0.01585505868133623,0.15617951966822102,0,0,118,0
emotion,annoyance,mean,all_200,200,0.0018228584667667747,0.47250548005104065,0.05669309452758171,0.016677257604897022,0.09199616061343169,0.0037299545074347407,0.008334855393817028,0.05864291482915481,0.2855866871774196,0,0,61,0
emotion,annoyance,mean,core_180,180,0.002988482592627406,0.47250548005104065,0.05668032319927416,0.017715806141495705,0.09251212744320017,0.0038872817938681694,0.0086681111715734,0.056395952589809895,0.28646547347307166,0,0,52,0
emotion,annoyance,token_weighted_mean,all_200,200,0.0018228584667667747,0.47250548005104065,0.05669454004067697,0.016677257604897022,0.09199771876158876,0.0037299545074347407,0.008338691420752069,0.05864291482915481,0.2855827754212603,0,0,61,0
emotion,annoyance,token_weighted_mean,core_180,180,0.002988482592627406,0.47250548005104065,0.05668201644649643,0.017715806141495705,0.09251358876020803,0.0038872817938681694,0.0086681111715734,0.056395952589809895,0.28646547347307166,0,0,52,0
emotion,annoyance,max,all_200,200,0.0018228584667667747,0.526117205619812,0.06547060436045285,0.018284411169588566,0.10619721928397834,0.004084738111123443,0.008776013972237706,0.06351540423929691,0.3153838306665419,0,0,57,0
emotion,annoyance,max,core_180,180,0.002988482592627406,0.526117205619812,0.06513408347317536,0.018941421061754227,0.10563871921707432,0.004400801146402955,0.0093249196652323,0.06187732610851526,0.3076335072517394,0,0,49,0
emotion,annoyance,q90,all_200,200,0.0018228584667667747,0.5004512012004853,0.06360564827523195,0.018153315410017967,0.10281157787192537,0.004084738111123443,0.008724764734506608,0.06319939494132995,0.3076335072517394,0,0,57,0
