primary_genre,classifier,paired_rolling_endpoints,mean_absolute_difference,max_absolute_difference,mean_signed_difference,equal_weight_endpoint_change,rank_weighted_endpoint_change
Hip-Hop / Rap,emotion_disgust,406,0.0004141735158,0.002685267896,-0.0001188949832,0.001465682437,0.001797147186
Hip-Hop / Rap,emotion_embarrassment,406,0.000298734087,0.002395995485,-0.0001236804534,-0.01103371282,-0.01057383395
Hip-Hop / Rap,emotion_excitement,406,0.001308202835,0.006278279281,0.0004866939371,-0.01104214206,-0.01433122605
Hip-Hop / Rap,emotion_fear,406,0.0009354754874,0.005208055921,-0.0002496192811,-0.003249232948,-0.004285385257
Hip-Hop / Rap,emotion_gratitude,406,0.0009417386415,0.005483277768,0.000208266474,0.001795444028,0.001473793294
Hip-Hop / Rap,emotion_grief,406,9.504794309e-05,0.0006630996147,5.794775752e-05,-0.0001887727439,-0.0001226918586
Hip-Hop / Rap,emotion_joy,406,0.002080853184,0.01188027423,0.0003929790428,-0.02413202608,-0.02948862651
Hip-Hop / Rap,emotion_love,406,0.01031819286,0.03868025673,0.004986558541,-0.06953433286,-0.07721416281
Hip-Hop / Rap,emotion_nervousness,406,0.0006607972058,0.009316451059,0.0002452826642,-0.002352908227,-0.002552518049
Hip-Hop / Rap,emotion_neutral,406,0.01662917269,0.0518891269,-0.006891074334,0.03291756141,0.05606968718
Hip-Hop / Rap,emotion_optimism,406,0.001917545135,0.02289654036,0.0004131924341,0.01736915813,0.0328602131
Hip-Hop / Rap,emotion_pride,406,6.593950055e-05,0.0002983419822,-1.597229173e-05,-0.000543785096,-0.0006029258445
Hip-Hop / Rap,emotion_realization,406,0.001318274543,0.01295938961,0.0004821960023,-0.004194264306,-0.004212898531
Hip-Hop / Rap,emotion_relief,406,0.0001004753932,0.0004142528864,3.257408542e-05,-0.001204206925,-0.001296903281
Hip-Hop / Rap,emotion_remorse,406,0.001296755956,0.02211512529,0.0006624730761,-0.0007211692022,0.0002204760756
Hip-Hop / Rap,emotion_sadness,406,0.003445730552,0.0268037734,0.001856577579,-0.004178469248,-0.001558158008
Hip-Hop / Rap,emotion_surprise,406,0.0005252760454,0.004358415254,0.0001296579047,-0.001231804293,-0.001339951894
Hip-Hop / Rap,ll_explicit_language,406,0.01232369318,0.07836263679,-0.004327495465,0.1571572047,0.08899400694
Hip-Hop / Rap,ll_sexual_content,406,0.01318083609,0.0507556358,-0.005954691405,0.1209098805,0.1367660369
Hip-Hop / Rap,ll_substance_use,406,0.02349882318,0.08188971659,-0.01256786556,0.3352335539,0.3063713469
Hip-Hop / Rap,ll_violence,406,0.02929037385,0.1081389346,-0.02102842209,0.2463584223,0.2941553975
Hip-Hop / Rap,sentiment_negative,406,0.003395342942,0.01571380989,-0.00271724561,-0.002140117373,0.0006179423423
Hip-Hop / Rap,sentiment_neutral,406,0.001401652196,0.00518786099,0.0005071153913,0.03469818009,0.03507724838
Hip-Hop / Rap,sentiment_positive,406,0.002627894183,0.01246297383,0.002210130397,-0.03255806266,-0.03569519203
Jazz / Blues,detox_identity_attack,0,,,,,
Jazz / Blues,detox_insult,0,,,,,
Jazz / Blues,detox_obscene,0,,,,,
Jazz / Blues,detox_severe_toxicity,0,,,,,
Jazz / Blues,detox_sexual_explicit,0,,,,,
Jazz / Blues,detox_threat,0,,,,,
Jazz / Blues,detox_toxicity,0,,,,,
Jazz / Blues,emotion_admiration,0,,,,,
Jazz / Blues,emotion_amusement,0,,,,,
Jazz / Blues,emotion_anger,0,,,,,
Jazz / Blues,emotion_annoyance,0,,,,,
Jazz / Blues,emotion_approval,0,,,,,
Jazz / Blues,emotion_caring,0,,,,,
Jazz / Blues,emotion_confusion,0,,,,,
Jazz / Blues,emotion_curiosity,0,,,,,
Jazz / Blues,emotion_desire,0,,,,,
Jazz / Blues,emotion_disappointment,0,,,,,
Jazz / Blues,emotion_disapproval,0,,,,,
Jazz / Blues,emotion_disgust,0,,,,,
Jazz / Blues,emotion_embarrassment,0,,,,,
Jazz / Blues,emotion_excitement,0,,,,,
Jazz / Blues,emotion_fear,0,,,,,
Jazz / Blues,emotion_gratitude,0,,,,,
Jazz / Blues,emotion_grief,0,,,,,
Jazz / Blues,emotion_joy,0,,,,,
Jazz / Blues,emotion_love,0,,,,,
Jazz / Blues,emotion_nervousness,0,,,,,
Jazz / Blues,emotion_neutral,0,,,,,
Jazz / Blues,emotion_optimism,0,,,,,
Jazz / Blues,emotion_pride,0,,,,,
Jazz / Blues,emotion_realization,0,,,,,
Jazz / Blues,emotion_relief,0,,,,,
Jazz / Blues,emotion_remorse,0,,,,,
Jazz / Blues,emotion_sadness,0,,,,,
Jazz / Blues,emotion_surprise,0,,,,,
Jazz / Blues,ll_explicit_language,0,,,,,
Jazz / Blues,ll_sexual_content,0,,,,,
Jazz / Blues,ll_substance_use,0,,,,,
Jazz / Blues,ll_violence,0,,,,,
Jazz / Blues,sentiment_negative,0,,,,,
Jazz / Blues,sentiment_neutral,0,,,,,
Jazz / Blues,sentiment_positive,0,,,,,
K-Pop,detox_identity_attack,0,,,,,
K-Pop,detox_insult,0,,,,,
K-Pop,detox_obscene,0,,,,,
K-Pop,detox_severe_toxicity,0,,,,,
K-Pop,detox_sexual_explicit,0,,,,,
K-Pop,detox_threat,0,,,,,
K-Pop,detox_toxicity,0,,,,,
K-Pop,emotion_admiration,0,,,,,
K-Pop,emotion_amusement,0,,,,,
K-Pop,emotion_anger,0,,,,,
K-Pop,emotion_annoyance,0,,,,,
K-Pop,emotion_approval,0,,,,,
K-Pop,emotion_caring,0,,,,,
K-Pop,emotion_confusion,0,,,,,
K-Pop,emotion_curiosity,0,,,,,
K-Pop,emotion_desire,0,,,,,
K-Pop,emotion_disappointment,0,,,,,
K-Pop,emotion_disapproval,0,,,,,
K-Pop,emotion_disgust,0,,,,,
K-Pop,emotion_embarrassment,0,,,,,
K-Pop,emotion_excitement,0,,,,,
K-Pop,emotion_fear,0,,,,,
K-Pop,emotion_gratitude,0,,,,,
K-Pop,emotion_grief,0,,,,,
K-Pop,emotion_joy,0,,,,,
K-Pop,emotion_love,0,,,,,
K-Pop,emotion_nervousness,0,,,,,
K-Pop,emotion_neutral,0,,,,,
K-Pop,emotion_optimism,0,,,,,
K-Pop,emotion_pride,0,,,,,
K-Pop,emotion_realization,0,,,,,
K-Pop,emotion_relief,0,,,,,
K-Pop,emotion_remorse,0,,,,,
K-Pop,emotion_sadness,0,,,,,
K-Pop,emotion_surprise,0,,,,,
K-Pop,ll_explicit_language,0,,,,,
K-Pop,ll_sexual_content,0,,,,,
K-Pop,ll_substance_use,0,,,,,
K-Pop,ll_violence,0,,,,,
K-Pop,sentiment_negative,0,,,,,
K-Pop,sentiment_neutral,0,,,,,
K-Pop,sentiment_positive,0,,,,,
Latin,detox_identity_attack,4,0.0002020836785,0.0004184153667,0.0001694809925,0.001067444048,0.0005838233091
Latin,detox_insult,4,0.0001092360608,0.0001850035303,0.0001092360608,0.0003670850462,0.0002171134643
Latin,detox_obscene,4,0.0008132978107,0.001237181536,0.0008132978107,0.0002485102367,-0.0006619538455
Latin,detox_severe_toxicity,4,2.027820979e-05,2.372553155e-05,2.027820979e-05,2.136613154e-05,1.419385332e-05
Latin,detox_sexual_explicit,4,0.0002731619536,0.0004143735032,0.0002731619536,8.626975495e-05,-3.557794901e-05
Latin,detox_threat,4,6.335680866e-05,6.43629841e-05,6.335680866e-05,1.174393775e-05,8.663900244e-06
Latin,detox_toxicity,4,0.004037807973,0.005140141662,0.004037807973,0.00272424437,0.0005045432328
Latin,emotion_admiration,4,0.0002561737647,0.0004554822131,0.0001234170058,0.00119406432,0.0005615483078
Latin,emotion_amusement,4,0.0001186416849,0.0002223797298,5.92601276e-05,-4.71243908e-05,-0.0003882672353
Latin,emotion_anger,4,2.836668572e-05,5.126323685e-05,2.836668572e-05,-9.074212857e-05,-0.0001347804319
Latin,emotion_annoyance,4,0.000297352393,0.000380325764,-0.000297352393,-0.0006314526513,-0.0004411745327
Latin,emotion_approval,4,0.0002659760312,0.0007886610735,0.0002401720806,0.0003728974037,0.001213166378
Latin,emotion_caring,4,0.002780249454,0.002796837547,0.002780249454,-9.603595633e-05,-0.0001231614188
Latin,emotion_confusion,4,0.000851997131,0.001825905643,-0.000851997131,-0.00268944992,-0.004234867197
Latin,emotion_curiosity,4,0.002318454681,0.003474418174,-0.002318454681,-0.002064937568,-0.004260744499
Latin,emotion_desire,4,0.01515329647,0.01516846148,0.01515329647,-2.863461508e-05,-5.645139218e-05
Latin,emotion_disappointment,4,0.0001086627204,0.0002002028857,2.818622818e-05,-0.0004708885058,-0.0008232937779
Latin,emotion_disapproval,4,0.002504679147,0.002835183144,0.002504679147,-0.001980298513,-0.001389830329
Latin,emotion_disgust,4,3.702794512e-05,8.514612401e-05,-2.71560761e-05,-5.808147493e-05,-0.000162971337
Latin,emotion_embarrassment,4,0.0001707200256,0.0003525811717,0.0001022588829,-0.0004587298761,-0.0009482333332
Latin,emotion_excitement,4,0.000419875085,0.0006136121001,0.000419875085,0.0007781607833,0.0004083742432
Latin,emotion_fear,4,8.085718327e-05,0.0001316277694,-8.085718327e-05,-5.457113477e-05,-0.0001496309398
Latin,emotion_gratitude,4,0.0006952709247,0.0007074633956,0.0006952709247,4.982349428e-06,-2.263096292e-05
Latin,emotion_grief,4,4.3858986e-05,8.971359671e-05,3.731995775e-05,-8.853463748e-05,-0.0001913262907
Latin,emotion_joy,4,0.0001914158877,0.0003215699006,0.0001914158877,0.0002442524702,-2.028306741e-05
Latin,emotion_love,4,0.0008367976065,0.0008986744531,0.0008367976065,3.094927278e-05,-9.567746387e-05
Latin,emotion_nervousness,4,3.07838871e-05,5.809220697e-05,3.07838871e-05,-5.271148959e-05,-0.0001067355497
Latin,emotion_neutral,4,0.02036526242,0.02439058472,-0.02036526242,0.00746012336,0.01508476144
Latin,emotion_optimism,4,0.00250360236,0.002521011554,0.00250360236,-3.241287191e-05,-6.144189574e-06
Latin,emotion_pride,4,1.22218044e-05,2.223234474e-05,7.247487614e-06,3.614662227e-05,5.147271802e-06
Latin,emotion_realization,4,0.0002940139838,0.000303281096,-0.0002940139838,-0.0001023740569,-9.403091117e-05
Latin,emotion_relief,4,2.474408643e-05,4.948993924e-05,2.425177861e-05,-2.78631079e-05,-7.833766278e-05
Latin,emotion_remorse,4,0.0007087976462,0.001497340232,0.0006138294787,-0.001748380428,-0.003435656995
Latin,emotion_sadness,4,0.0008726612283,0.001835965828,0.000698466179,-0.002264241577,-0.004448597504
Latin,emotion_surprise,4,0.0001159583304,0.0002223386104,-9.139194459e-05,0.000269617718,-1.85366394e-06
Latin,ll_explicit_language,4,0.005489098251,0.0108427927,0.005489098251,0.01364691952,0.00666188205
Latin,ll_sexual_content,4,0.005920063167,0.009870635177,0.005920063167,-0.009906057933,-0.009477139793
Latin,ll_substance_use,4,0.01935929695,0.02776037323,-0.01935929695,0.04235710934,0.04250993587
Latin,ll_violence,4,0.0003092180719,0.0003398473484,-0.0003092180719,9.361500758e-05,6.496350627e-05
Latin,sentiment_negative,4,0.006984899404,0.009573399502,-0.006984899404,0.004312911602,0.0001758982337
Latin,sentiment_neutral,4,0.0006154780105,0.0009520251822,-0.0006154780105,-0.0008977512125,-0.001389415249
Latin,sentiment_positive,4,0.007600377423,0.01031208302,0.007600377423,-0.003415156688,0.001213525072
Metal,detox_identity_attack,0,,,,,
Metal,detox_insult,0,,,,,
Metal,detox_obscene,0,,,,,
Metal,detox_severe_toxicity,0,,,,,
Metal,detox_sexual_explicit,0,,,,,
Metal,detox_threat,0,,,,,
Metal,detox_toxicity,0,,,,,
Metal,emotion_admiration,0,,,,,
Metal,emotion_amusement,0,,,,,
Metal,emotion_anger,0,,,,,
Metal,emotion_annoyance,0,,,,,
Metal,emotion_approval,0,,,,,
Metal,emotion_caring,0,,,,,
Metal,emotion_confusion,0,,,,,
Metal,emotion_curiosity,0,,,,,
Metal,emotion_desire,0,,,,,
Metal,emotion_disappointment,0,,,,,
Metal,emotion_disapproval,0,,,,,
Metal,emotion_disgust,0,,,,,
Metal,emotion_embarrassment,0,,,,,
Metal,emotion_excitement,0,,,,,
Metal,emotion_fear,0,,,,,
Metal,emotion_gratitude,0,,,,,
Metal,emotion_grief,0,,,,,
Metal,emotion_joy,0,,,,,
Metal,emotion_love,0,,,,,
Metal,emotion_nervousness,0,,,,,
Metal,emotion_neutral,0,,,,,
Metal,emotion_optimism,0,,,,,
Metal,emotion_pride,0,,,,,
Metal,emotion_realization,0,,,,,
Metal,emotion_relief,0,,,,,
Metal,emotion_remorse,0,,,,,
Metal,emotion_sadness,0,,,,,
Metal,emotion_surprise,0,,,,,
Metal,ll_explicit_language,0,,,,,
Metal,ll_sexual_content,0,,,,,
Metal,ll_substance_use,0,,,,,
Metal,ll_violence,0,,,,,
Metal,sentiment_negative,0,,,,,
Metal,sentiment_neutral,0,,,,,
Metal,sentiment_positive,0,,,,,
Other,detox_identity_attack,0,,,,,
Other,detox_insult,0,,,,,
Other,detox_obscene,0,,,,,
Other,detox_severe_toxicity,0,,,,,
Other,detox_sexual_explicit,0,,,,,
Other,detox_threat,0,,,,,
Other,detox_toxicity,0,,,,,
Other,emotion_admiration,0,,,,,
Other,emotion_amusement,0,,,,,
Other,emotion_anger,0,,,,,
Other,emotion_annoyance,0,,,,,
Other,emotion_approval,0,,,,,
Other,emotion_caring,0,,,,,
Other,emotion_confusion,0,,,,,
Other,emotion_curiosity,0,,,,,
Other,emotion_desire,0,,,,,
Other,emotion_disappointment,0,,,,,
Other,emotion_disapproval,0,,,,,
Other,emotion_disgust,0,,,,,
Other,emotion_embarrassment,0,,,,,
Other,emotion_excitement,0,,,,,
Other,emotion_fear,0,,,,,
Other,emotion_gratitude,0,,,,,
Other,emotion_grief,0,,,,,
Other,emotion_joy,0,,,,,
Other,emotion_love,0,,,,,
Other,emotion_nervousness,0,,,,,
Other,emotion_neutral,0,,,,,
Other,emotion_optimism,0,,,,,
Other,emotion_pride,0,,,,,
Other,emotion_realization,0,,,,,
Other,emotion_relief,0,,,,,
Other,emotion_remorse,0,,,,,
Other,emotion_sadness,0,,,,,
Other,emotion_surprise,0,,,,,
Other,ll_explicit_language,0,,,,,
Other,ll_sexual_content,0,,,,,
Other,ll_substance_use,0,,,,,
Other,ll_violence,0,,,,,
Other,sentiment_negative,0,,,,,
Other,sentiment_neutral,0,,,,,
Other,sentiment_positive,0,,,,,
Pop,detox_identity_attack,807,0.0003285497413,0.00389231707,1.586112222e-05,0.001091653103,0.0009072884421
Pop,detox_insult,807,0.004446925375,0.02474854739,-0.0002489812369,0.03971306292,0.03345524485
Pop,detox_obscene,807,0.003988892124,0.03339447008,0.001033518099,0.1164454373,0.09742010446
Pop,detox_severe_toxicity,807,0.0001493513221,0.001964760192,8.393444436e-06,0.00154586276,0.00101397139
Pop,detox_sexual_explicit,807,0.001625226153,0.01389518927,0.0005029218905,0.02446096622,0.02083286673
Pop,detox_threat,807,0.0008879760221,0.006511536516,0.0002724648628,0.002429309405,0.002583751622
Pop,detox_toxicity,807,0.008372339186,0.04200448049,0.001374952499,0.1640302186,0.1435778114
Pop,emotion_admiration,807,0.003259529897,0.01976033229,0.0007157329237,-0.005389535091,-4.667919579e-05
Pop,emotion_amusement,807,0.001880147803,0.01541723185,0.0001434466974,0.03003998903,0.02986336443
Pop,emotion_anger,807,0.001252418165,0.01054650425,0.000190424,0.01156691025,0.009545963906
Pop,emotion_annoyance,807,0.002513485817,0.0275582106,0.0003009763631,0.03276413044,0.02755164467
Pop,emotion_approval,807,0.001973139143,0.01346662354,0.0002606644677,0.03641621431,0.04368546367
Pop,emotion_caring,807,0.00230020529,0.01467704802,-2.444268135e-07,-0.01133237213,-0.01217651132
Pop,emotion_confusion,807,0.002156800036,0.01125231744,-0.0006052267322,0.00463962301,0.003823389462
Pop,emotion_curiosity,807,0.003060318381,0.01115863802,6.865519075e-06,0.02711783813,0.02494535758
Pop,emotion_desire,807,0.005113918564,0.02780702948,-8.926740293e-05,-0.01452656668,-0.02121935083
Pop,emotion_disappointment,807,0.003835488567,0.0192272689,-0.0008214980804,0.0288487761,0.02021651721
Pop,emotion_disapproval,807,0.001718619728,0.008865717589,8.166632944e-05,0.0151105459,0.01471789408
Pop,emotion_disgust,807,0.0002398420815,0.001886029697,-2.100126358e-05,0.002197654582,0.001558193177
Pop,emotion_embarrassment,807,0.0004149656892,0.007128490172,2.653867061e-05,0.003106614453,0.002421626044
Pop,emotion_excitement,807,0.001821523339,0.009535012401,0.0001554956589,-0.02135399389,-0.01658702863
Pop,emotion_fear,807,0.002204789617,0.01752129761,-0.0002654906088,0.005501998792,0.006722549541
Pop,emotion_gratitude,807,0.001320357419,0.01650730811,0.0005692314841,0.006978112711,0.00662731454
Pop,emotion_grief,807,0.0001543543695,0.0005898758367,-2.452364442e-05,-0.001904342784,-0.001964067618
Pop,emotion_joy,807,0.002970533955,0.01367913456,4.397815847e-05,-0.009124184706,-0.001378638738
Pop,emotion_love,807,0.01155050841,0.07144719098,0.002672763351,-0.1292525978,-0.1237439343
Pop,emotion_nervousness,807,0.000742593053,0.00494512655,-0.0001490056778,0.001722711591,0.001593860497
Pop,emotion_neutral,807,0.009365928264,0.04425266446,-0.002257798366,-0.01568693039,-0.005301051444
Pop,emotion_optimism,807,0.001611021139,0.007662675714,-0.0003480704631,0.003484663244,-0.000289427208
Pop,emotion_pride,807,8.320561151e-05,0.0003947444661,-1.437882276e-07,-8.245809376e-05,3.438089172e-05
Pop,emotion_realization,807,0.001482639449,0.01462796318,-0.0003205023011,-0.001514611996,-0.001802563642
Pop,emotion_relief,807,0.0001645667487,0.0009867891715,-1.592161169e-05,-0.0002343150555,-5.50735078e-06
Pop,emotion_remorse,807,0.00119501989,0.0116841862,-0.0001246370897,0.005026849395,0.003761528808
Pop,emotion_sadness,807,0.006444868235,0.02582365847,-0.001170501981,-0.03926479517,-0.05070341484
Pop,emotion_surprise,807,0.001230866087,0.00656124529,-6.504543475e-05,-0.001836859479,-0.002168031649
Pop,ll_explicit_language,807,0.01128710891,0.07821588782,0.005426332258,0.3117430725,0.3021979878
Pop,ll_sexual_content,807,0.01655585555,0.08109093883,0.00827566416,0.2733320388,0.301742437
Pop,ll_substance_use,807,0.01115014633,0.04575314414,0.0004712914528,0.1731239709,0.138878783
Pop,ll_violence,807,0.009648838417,0.044235053,0.0008716763999,0.2115785808,0.1936747272
Pop,sentiment_negative,807,0.00315893312,0.01895237536,-0.0007768596499,0.0507457132,0.0441490978
Pop,sentiment_neutral,807,0.001331673125,0.006896708923,-4.640918713e-05,0.007135934378,0.009148949691
Pop,sentiment_positive,807,0.002863675148,0.01371955069,0.0008232683313,-0.05788164446,-0.05329804411
R&B / Soul,detox_identity_attack,658,0.0007780115908,0.01399943756,0.0002253884185,0.00544183917,0.005523692683
R&B / Soul,detox_insult,658,0.004591889975,0.0330543908,0.0003194313927,0.02505470691,0.02276305491
R&B / Soul,detox_obscene,658,0.004164152564,0.05634371109,-0.0002963302115,0.1428884053,0.1363014431
R&B / Soul,detox_severe_toxicity,658,0.0004675729859,0.01154489136,5.169877079e-05,0.00504845324,0.005048390863
R&B / Soul,detox_sexual_explicit,658,0.003695686166,0.03213648779,-2.406239071e-05,0.02557441459,0.02827177686
R&B / Soul,detox_threat,658,0.0006739866681,0.005567881955,-9.949876862e-06,0.002222442372,0.003430922263
R&B / Soul,detox_toxicity,658,0.007692190796,0.0383982698,-3.312017012e-05,0.1198292422,0.1156994704
R&B / Soul,emotion_admiration,658,0.003765710004,0.01605820413,-0.0001141413151,-0.0239577639,-0.02699607722
R&B / Soul,emotion_amusement,658,0.002304397936,0.01429329125,0.0001099924716,-0.005343466646,-0.00584157757
R&B / Soul,emotion_anger,658,0.001467387154,0.009643116413,-0.0001703368951,0.01424327425,0.01513457636
R&B / Soul,emotion_annoyance,658,0.002583029777,0.01791964242,-0.000402919884,0.05064318617,0.05350549687
R&B / Soul,emotion_approval,658,0.002855196821,0.02006742509,0.0001664737119,0.04434233663,0.05267527746
R&B / Soul,emotion_caring,658,0.00355717199,0.02338977904,-0.0007078106325,-0.001049519243,0.007313937575
R&B / Soul,emotion_confusion,658,0.002227590142,0.01383756032,0.0005554502758,0.01470700085,-0.006121701145
R&B / Soul,emotion_curiosity,658,0.003372806539,0.02410357157,0.0004258270609,0.03606873579,0.000241932762
R&B / Soul,emotion_desire,658,0.005630263115,0.02486264847,-0.001558873976,-0.01341743377,0.008597551221
R&B / Soul,emotion_disappointment,658,0.00375299888,0.01552245976,9.195889835e-05,0.0314923417,0.02198157677
R&B / Soul,emotion_disapproval,658,0.002362983384,0.01312219089,-0.000356288222,0.02335264177,0.01528527639
R&B / Soul,emotion_disgust,658,0.0002371645512,0.002410431843,-6.432206385e-05,0.0009077336625,0.001611296946
R&B / Soul,emotion_embarrassment,658,0.0002169766373,0.001549347525,-5.623386277e-05,-0.0006881558582,-0.0006686856018
R&B / Soul,emotion_excitement,658,0.002797295411,0.01700152472,0.0005122810153,-0.02066198688,-0.01894859454
R&B / Soul,emotion_fear,658,0.001026200164,0.009082691184,-3.093678818e-05,-0.004258239374,-0.003969293432
R&B / Soul,emotion_gratitude,658,0.001435553072,0.008455158968,-0.0001715995722,-0.009519969969,-0.009394724298
R&B / Soul,emotion_grief,658,0.0002260267027,0.0008997326026,2.131188243e-05,-0.002338532477,-0.003058838592
R&B / Soul,emotion_joy,658,0.003741969222,0.01841936622,0.0001206826237,-0.04988357331,-0.05370012464
R&B / Soul,emotion_love,658,0.01598910521,0.08472308322,-0.001357843316,-0.2096490755,-0.1817376654
R&B / Soul,emotion_nervousness,658,0.0006252803666,0.007728407177,6.349318788e-05,0.000836268003,0.0001046432025
R&B / Soul,emotion_neutral,658,0.01112135327,0.04544555008,0.001286319971,0.1110886842,0.1114790044
R&B / Soul,emotion_optimism,658,0.001789800645,0.009574973697,-0.0002385225952,-0.005091577678,-0.003776072865
R&B / Soul,emotion_pride,658,0.0001096736198,0.001599529721,-5.843441748e-05,-0.000667268415,-0.0005933687528
R&B / Soul,emotion_realization,658,0.001037562672,0.007822330535,-0.000441121662,-0.0006538189206,-0.002041648708
R&B / Soul,emotion_relief,658,0.0001776508057,0.001629445445,-2.237942918e-05,-0.001047914427,-0.001358021377
R&B / Soul,emotion_remorse,658,0.001156814386,0.007908254651,-0.0004588427295,-0.01795479896,-0.02181643803
R&B / Soul,emotion_sadness,658,0.007549800134,0.02754253747,0.001070713972,-0.04976478761,-0.06727059996
R&B / Soul,emotion_surprise,658,0.00106941404,0.008174032973,0.0004657810252,-0.006917002006,-0.008714014716
R&B / Soul,ll_explicit_language,658,0.01601129121,0.09598732764,0.004407408959,0.2734959867,0.2303073097
R&B / Soul,ll_sexual_content,658,0.02092968246,0.07691172262,0.001655717584,0.3209636872,0.4251909414
R&B / Soul,ll_substance_use,658,0.01192622432,0.08026029305,0.0003459382581,0.1827659091,0.1828169866
R&B / Soul,ll_violence,658,0.01208227826,0.05935329864,-9.92262726e-05,0.1331157178,0.1102398274
R&B / Soul,sentiment_negative,658,0.003049703309,0.01142894807,-0.0004141714563,0.03601274841,0.03463652325
R&B / Soul,sentiment_neutral,658,0.00156474822,0.007734173526,-0.0001545370926,0.02044249004,0.02064458548
R&B / Soul,sentiment_positive,658,0.003069942976,0.01183244887,0.0005687088009,-0.05645520627,-0.05528107536
Reggae / Dancehall,detox_identity_attack,0,,,,,
Reggae / Dancehall,detox_insult,0,,,,,
Reggae / Dancehall,detox_obscene,0,,,,,
Reggae / Dancehall,detox_severe_toxicity,0,,,,,
Reggae / Dancehall,detox_sexual_explicit,0,,,,,
Reggae / Dancehall,detox_threat,0,,,,,
Reggae / Dancehall,detox_toxicity,0,,,,,
Reggae / Dancehall,emotion_admiration,0,,,,,
Reggae / Dancehall,emotion_amusement,0,,,,,
Reggae / Dancehall,emotion_anger,0,,,,,
Reggae / Dancehall,emotion_annoyance,0,,,,,
Reggae / Dancehall,emotion_approval,0,,,,,
Reggae / Dancehall,emotion_caring,0,,,,,
Reggae / Dancehall,emotion_confusion,0,,,,,
Reggae / Dancehall,emotion_curiosity,0,,,,,
Reggae / Dancehall,emotion_desire,0,,,,,
Reggae / Dancehall,emotion_disappointment,0,,,,,
Reggae / Dancehall,emotion_disapproval,0,,,,,
Reggae / Dancehall,emotion_disgust,0,,,,,
Reggae / Dancehall,emotion_embarrassment,0,,,,,
Reggae / Dancehall,emotion_excitement,0,,,,,
Reggae / Dancehall,emotion_fear,0,,,,,
Reggae / Dancehall,emotion_gratitude,0,,,,,
Reggae / Dancehall,emotion_grief,0,,,,,
Reggae / Dancehall,emotion_joy,0,,,,,
Reggae / Dancehall,emotion_love,0,,,,,
Reggae / Dancehall,emotion_nervousness,0,,,,,
Reggae / Dancehall,emotion_neutral,0,,,,,
Reggae / Dancehall,emotion_optimism,0,,,,,
Reggae / Dancehall,emotion_pride,0,,,,,
Reggae / Dancehall,emotion_realization,0,,,,,
Reggae / Dancehall,emotion_relief,0,,,,,
Reggae / Dancehall,emotion_remorse,0,,,,,
Reggae / Dancehall,emotion_sadness,0,,,,,
Reggae / Dancehall,emotion_surprise,0,,,,,
Reggae / Dancehall,ll_explicit_language,0,,,,,
Reggae / Dancehall,ll_sexual_content,0,,,,,
Reggae / Dancehall,ll_substance_use,0,,,,,
Reggae / Dancehall,ll_violence,0,,,,,
Reggae / Dancehall,sentiment_negative,0,,,,,
Reggae / Dancehall,sentiment_neutral,0,,,,,
Reggae / Dancehall,sentiment_positive,0,,,,,
Rock,detox_identity_attack,527,0.0004427326769,0.003745420826,-0.0001246495308,0.003754975353,0.002948344323
Rock,detox_insult,527,0.004917308366,0.03026597424,-0.002654916499,0.09068741654,0.1155146281
Rock,detox_obscene,527,0.004593213114,0.04237091521,-0.002330694638,0.1726181519,0.152316272
Rock,detox_severe_toxicity,527,0.0002964419105,0.007555135669,-0.0002173007811,0.006144911098,0.00575706369
Rock,detox_sexual_explicit,527,0.00200712152,0.03681320641,-0.001239732278,0.0562637202,0.01869725348
Rock,detox_threat,527,0.001280006881,0.01041468128,-0.0003238985331,0.002350502864,0.002301764811
Rock,detox_toxicity,527,0.008597121708,0.05836141626,-0.005070729343,0.2312802994,0.2244809697
Rock,emotion_admiration,527,0.0024520998,0.01455827215,-0.0003260337822,-0.0131104707,-0.01668286024
Rock,emotion_amusement,527,0.002052721779,0.01036824357,-0.0001704913249,-0.01152916505,-0.01616979047
Rock,emotion_anger,527,0.00151905942,0.01727058952,-0.0007808795783,0.01081324494,0.01004372204
Rock,emotion_annoyance,527,0.002268071132,0.01958053649,-0.001281466933,0.04207873488,0.03463477106
Rock,emotion_approval,527,0.002283867691,0.01290119054,-0.0004148885608,-0.003255133151,-0.00335357234
Rock,emotion_caring,527,0.002274675625,0.01209447141,-0.0004157919707,0.002993343852,0.005594476711
Rock,emotion_confusion,527,0.002379144056,0.02136829071,-2.62042993e-05,0.006894039375,0.006957392176
Rock,emotion_curiosity,527,0.002638216967,0.01934216348,0.001144718184,0.04739860912,0.05969500364
Rock,emotion_desire,527,0.004523466015,0.03102766026,0.001802106719,-0.01871266668,-0.02177162494
Rock,emotion_disappointment,527,0.003900106884,0.03939161911,0.0004117464624,0.054431447,0.02745236318
Rock,emotion_disapproval,527,0.001593111087,0.007349797454,-0.0001517670581,0.01496184921,0.008442069983
Rock,emotion_disgust,527,0.0002324663982,0.002760896559,-7.120385767e-05,0.0007009229854,0.0002155902542
Rock,emotion_embarrassment,527,0.0002746969634,0.003013925244,-9.945404868e-05,-0.000947605487,-0.0003199078012
Rock,emotion_excitement,527,0.001308772519,0.006217848216,4.014161098e-05,-0.01522758828,-0.01093788808
