artist,observation_count,unique_songs,observation_pct,unique_song_pct,small_group_lt_30_songs
Ski Mask The Slump God Featuring Juice WRLD,2,1,0.002445077448,0.003566206626,True
Skin Deep Featuring Li'l Kim Of Junior M.A.F.I.A.,2,1,0.002445077448,0.003566206626,True
Skrillex & Rick Ross,2,1,0.002445077448,0.003566206626,True
Sleep Token,2,2,0.002445077448,0.007132413252,True
Sly Stone,2,1,0.002445077448,0.003566206626,True
Smif-N-Wessun,2,1,0.002445077448,0.003566206626,True
Smokey Robinson & Barbara Mitchell,2,1,0.002445077448,0.003566206626,True
Snoop Dogg Featuring Xzibit & Nate Dogg,2,1,0.002445077448,0.003566206626,True
Snow Patrol Featuring Martha Wainwright,2,1,0.002445077448,0.003566206626,True
Sons Of Champlin,2,1,0.002445077448,0.003566206626,True
Soul Train Gang,2,2,0.002445077448,0.007132413252,True
Souls Of Mischief,2,1,0.002445077448,0.003566206626,True
Soupy Sales,2,1,0.002445077448,0.003566206626,True
Space,2,1,0.002445077448,0.003566206626,True
Sparks,2,1,0.002445077448,0.003566206626,True
Special Delivery Featuring Terry Huff,2,1,0.002445077448,0.003566206626,True
Splinter,2,1,0.002445077448,0.003566206626,True
Spose,2,1,0.002445077448,0.003566206626,True
Springwell,2,1,0.002445077448,0.003566206626,True
St. Lunatics,2,1,0.002445077448,0.003566206626,True
St. Paul,2,1,0.002445077448,0.003566206626,True
Stacy Lattisaw & Johnny Gill,2,1,0.002445077448,0.003566206626,True
Stallion,2,1,0.002445077448,0.003566206626,True
Stan Freberg,2,2,0.002445077448,0.007132413252,True
Stan Getz/Astrud Gilberto,2,1,0.002445077448,0.003566206626,True
Stan Kenton,2,1,0.002445077448,0.003566206626,True
Stardust,2,1,0.002445077448,0.003566206626,True
Stark & McBrien,2,1,0.002445077448,0.003566206626,True
"Stephanie Beatriz, Olga Merediz, John Leguizamo, Adassa, Maluma & Encanto Cast",2,1,0.002445077448,0.003566206626,True
Steve & Eydie Featuring The Osmonds,2,1,0.002445077448,0.003566206626,True
Steve Allen,2,1,0.002445077448,0.003566206626,True
Steve Aoki & Louis Tomlinson,2,1,0.002445077448,0.003566206626,True
Steve Carlisle,2,1,0.002445077448,0.003566206626,True
Steve Dahl And Teenage Radiation,2,1,0.002445077448,0.003566206626,True
Steven Tyler,2,2,0.002445077448,0.007132413252,True
Stoney & Meatloaf,2,1,0.002445077448,0.003566206626,True
Sublime,2,1,0.002445077448,0.003566206626,True
Sum 41,2,1,0.002445077448,0.003566206626,True
Summer Walker & JT,2,1,0.002445077448,0.003566206626,True
Sun,2,1,0.002445077448,0.003566206626,True
Sundance Head,2,2,0.002445077448,0.007132413252,True
Sunny & The Sunglows,2,1,0.002445077448,0.003566206626,True
Susan Christie,2,1,0.002445077448,0.003566206626,True
Susan Raye,2,1,0.002445077448,0.003566206626,True
Sweathog,2,1,0.002445077448,0.003566206626,True
Sweet Dreams,2,1,0.002445077448,0.003566206626,True
Sweetbox,2,1,0.002445077448,0.003566206626,True
Swizz Beatz,2,2,0.002445077448,0.007132413252,True
T-Pain Featuring Joey Galaxy,2,1,0.002445077448,0.003566206626,True
T.S. Monk,2,1,0.002445077448,0.003566206626,True
Taja Sevelle,2,1,0.002445077448,0.003566206626,True
Tamiko Jones,2,1,0.002445077448,0.003566206626,True
Tammy Cochran,2,1,0.002445077448,0.003566206626,True
Tane Cain,2,1,0.002445077448,0.003566206626,True
Tasha Thomas,2,1,0.002445077448,0.003566206626,True
Taylor Swift Featuring Bon Iver,2,2,0.002445077448,0.007132413252,True
Taylor Swift Featuring Sabrina Carpenter,2,1,0.002445077448,0.003566206626,True
Tech N9Ne Featuring 2 Chainz & B.o.B,2,1,0.002445077448,0.003566206626,True
Teddy & The Twilights,2,1,0.002445077448,0.003566206626,True
Teddy Riley Featuring Guy,2,1,0.002445077448,0.003566206626,True
TeeFLii Featuring 2 Chainz,2,1,0.002445077448,0.003566206626,True
Tela Featuring Eightball & MJG,2,1,0.002445077448,0.003566206626,True
Ten Wheel Drive With Genya Ravan,2,1,0.002445077448,0.003566206626,True
Teri DeSario,2,1,0.002445077448,0.003566206626,True
Terry Black & Laurel Ward,2,1,0.002445077448,0.003566206626,True
Terry Knight and The Pack,2,1,0.002445077448,0.003566206626,True
Tha Alkaholiks Featuring Ol' Dirty Bastard,2,1,0.002445077448,0.003566206626,True
"The ""You Know Who"" Group!",2,1,0.002445077448,0.003566206626,True
The 1975,2,2,0.002445077448,0.007132413252,True
The Ad Libs,2,1,0.002445077448,0.003566206626,True
The Afters,2,1,0.002445077448,0.003566206626,True
The Alley Cats,2,1,0.002445077448,0.003566206626,True
The Appalachians,2,1,0.002445077448,0.003566206626,True
The Arrows Featuring Davie Allan,2,1,0.002445077448,0.003566206626,True
The Art Of Noise Featuring Tom Jones,2,1,0.002445077448,0.003566206626,True
The Astors,2,1,0.002445077448,0.003566206626,True
The B.C. 52's,2,1,0.002445077448,0.003566206626,True
The Badlees,2,1,0.002445077448,0.003566206626,True
The Baja Marimba Band,2,1,0.002445077448,0.003566206626,True
The Ballads,2,1,0.002445077448,0.003566206626,True
The Balloon Farm,2,1,0.002445077448,0.003566206626,True
The Bermudas,2,1,0.002445077448,0.003566206626,True
The Black Eyed Peas Featuring Macy Gray,2,1,0.002445077448,0.003566206626,True
The Blendells,2,1,0.002445077448,0.003566206626,True
The Blenders,2,1,0.002445077448,0.003566206626,True
The Blue Diamonds,2,1,0.002445077448,0.003566206626,True
The Blue Jays,2,1,0.002445077448,0.003566206626,True
The Bluenotes,2,1,0.002445077448,0.003566206626,True
The Boys Band,2,1,0.002445077448,0.003566206626,True
The Boys In The Band,2,1,0.002445077448,0.003566206626,True
The Brand New Heavies Featuring N'Dea Davenport,2,1,0.002445077448,0.003566206626,True
The Brecker Brothers,2,1,0.002445077448,0.003566206626,True
The Buggles,2,1,0.002445077448,0.003566206626,True
The Busters,2,1,0.002445077448,0.003566206626,True
The Butanes,2,1,0.002445077448,0.003566206626,True
The Cadillacs,2,1,0.002445077448,0.003566206626,True
The Chanters,2,1,0.002445077448,0.003566206626,True
The Charles Randolph Grean Sounde,2,1,0.002445077448,0.003566206626,True
The Chartbusters,2,1,0.002445077448,0.003566206626,True
The Chemical Brothers,2,1,0.002445077448,0.003566206626,True
The Cherry People,2,1,0.002445077448,0.003566206626,True
The Chicago Bears Shufflin' Crew,2,1,0.002445077448,0.003566206626,True
The Classics,2,1,0.002445077448,0.003566206626,True
The Crests featuring Johnny Mastro,2,2,0.002445077448,0.007132413252,True
The Dartells,2,1,0.002445077448,0.003566206626,True
The David Rockingham Trio,2,1,0.002445077448,0.003566206626,True
The Delegates,2,1,0.002445077448,0.003566206626,True
The Detergents,2,2,0.002445077448,0.007132413252,True
The Devotions,2,1,0.002445077448,0.003566206626,True
The Dillman Band,2,1,0.002445077448,0.003566206626,True
The Dirty Heads Featuring Rome,2,1,0.002445077448,0.003566206626,True
The Dolphins,2,1,0.002445077448,0.003566206626,True
The Don Harrison Band,2,1,0.002445077448,0.003566206626,True
The Dubs,2,1,0.002445077448,0.003566206626,True
The Earls,2,1,0.002445077448,0.003566206626,True
The Ebonys,2,2,0.002445077448,0.007132413252,True
The Edsels,2,1,0.002445077448,0.003566206626,True
The Electric Indian,2,1,0.002445077448,0.003566206626,True
The Emperor's,2,1,0.002445077448,0.003566206626,True
The Epic Splendor,2,1,0.002445077448,0.003566206626,True
The Equals,2,1,0.002445077448,0.003566206626,True
The Excellents,2,1,0.002445077448,0.003566206626,True
The Family,2,1,0.002445077448,0.003566206626,True
The Fantastic Four,2,1,0.002445077448,0.003566206626,True
The Faragher Bros.,2,1,0.002445077448,0.003566206626,True
The Fifth Estate,2,1,0.002445077448,0.003566206626,True
The Five Blobs,2,1,0.002445077448,0.003566206626,True
The Five Satins,2,2,0.002445077448,0.007132413252,True
The Flying Lizards,2,1,0.002445077448,0.003566206626,True
The Fools,2,2,0.002445077448,0.007132413252,True
The Forum,2,1,0.002445077448,0.003566206626,True
The Four Aces,2,2,0.002445077448,0.007132413252,True
The Frank Barber Orch.,2,1,0.002445077448,0.003566206626,True
The Frantics,2,2,0.002445077448,0.007132413252,True
The Game Featuring Kanye West,2,1,0.002445077448,0.003566206626,True
The Game Featuring Keyshia Cole,2,1,0.002445077448,0.003566206626,True
The Genies,2,1,0.002445077448,0.003566206626,True
The Gestures,2,1,0.002445077448,0.003566206626,True
The Girlfriends,2,1,0.002445077448,0.003566206626,True
The Glencoves,2,1,0.002445077448,0.003566206626,True
The Goodtimers,2,1,0.002445077448,0.003566206626,True
The Graces,2,1,0.002445077448,0.003566206626,True
The Grateful Dead,2,2,0.002445077448,0.007132413252,True
The Greenwoods,2,1,0.002445077448,0.003566206626,True
The Gregg Allman Band,2,1,0.002445077448,0.003566206626,True
The Gunter Kallmann Chorus,2,1,0.002445077448,0.003566206626,True
The Harden Trio,2,1,0.002445077448,0.003566206626,True
The Headpins,2,1,0.002445077448,0.003566206626,True
The Heart And Soul Orchestra,2,1,0.002445077448,0.003566206626,True
The Heywoods,2,1,0.002445077448,0.003566206626,True
The High Keyes,2,1,0.002445077448,0.003566206626,True
The Holidays,2,1,0.002445077448,0.003566206626,True
The Incredible Bongo Band,2,1,0.002445077448,0.003566206626,True
The Inmates,2,1,0.002445077448,0.003566206626,True
The Invisible Man's Band,2,1,0.002445077448,0.003566206626,True
The Ivy Three,2,1,0.002445077448,0.003566206626,True
The James Brown Soul Train,2,1,0.002445077448,0.003566206626,True
The JaneDear Girls,2,1,0.002445077448,0.003566206626,True
The Jewels,2,1,0.002445077448,0.003566206626,True
The Jive Five,2,1,0.002445077448,0.003566206626,True
The Joe Chemay Band,2,1,0.002445077448,0.003566206626,True
The Joe Jeffrey Group,2,1,0.002445077448,0.003566206626,True
The Johnny Average Band Featuring Nikki Wills,2,1,0.002445077448,0.003566206626,True
The Kalin Twins,2,1,0.002445077448,0.003566206626,True
The Kenny Wayne Shepherd Band,2,1,0.002445077448,0.003566206626,True
The Kingbees,2,1,0.002445077448,0.003566206626,True
The Kingpins,2,1,0.002445077448,0.003566206626,True
The Knightsbridge Strings,2,1,0.002445077448,0.003566206626,True
The La's,2,1,0.002445077448,0.003566206626,True
The Lady Of Rage,2,1,0.002445077448,0.003566206626,True
The Leaves,2,1,0.002445077448,0.003566206626,True
The Lennon Sisters,2,1,0.002445077448,0.003566206626,True
The London Quireboys,2,1,0.002445077448,0.003566206626,True
The Lonely Island Featuring Akon,2,1,0.002445077448,0.003566206626,True
The Love Generation,2,1,0.002445077448,0.003566206626,True
The Lovelites,2,1,0.002445077448,0.003566206626,True
The Lox Featuring Timbaland And EVE,2,1,0.002445077448,0.003566206626,True
The Ly - Dells,2,1,0.002445077448,0.003566206626,True
The Mark II,2,1,0.002445077448,0.003566206626,True
The Marvelows,2,1,0.002445077448,0.003566206626,True
The Masqueraders,2,1,0.002445077448,0.003566206626,True
The Matys Bros.,2,1,0.002445077448,0.003566206626,True
The McCrarys,2,1,0.002445077448,0.003566206626,True
The Megatons,2,1,0.002445077448,0.003566206626,True
The Megatrons,2,1,0.002445077448,0.003566206626,True
The Mickey Mozart Quintet,2,1,0.002445077448,0.003566206626,True
The Mirettes,2,1,0.002445077448,0.003566206626,True
The Mixtures,2,1,0.002445077448,0.003566206626,True
The Mob,2,2,0.002445077448,0.007132413252,True
The Monroes,2,1,0.002445077448,0.003566206626,True
The Morgan Brothers,2,1,0.002445077448,0.003566206626,True
The Move,2,1,0.002445077448,0.003566206626,True
The Murmurs,2,1,0.002445077448,0.003566206626,True
The Music Makers,2,1,0.002445077448,0.003566206626,True
The Nashville Teens,2,1,0.002445077448,0.003566206626,True
The Neon Philharmonic,2,1,0.002445077448,0.003566206626,True
The New Hope,2,1,0.002445077448,0.003566206626,True
The Outlaws,2,1,0.002445077448,0.003566206626,True
The Overlanders,2,1,0.002445077448,0.003566206626,True
The Packers,2,1,0.002445077448,0.003566206626,True
The Parade,2,1,0.002445077448,0.003566206626,True
The Passions,2,1,0.002445077448,0.003566206626,True
The Peppermint Trolley Company,2,1,0.002445077448,0.003566206626,True
The Percells,2,1,0.002445077448,0.003566206626,True
The Pipes And Drums And The Military Band Of The Royal Scots Dragoon Guards,2,1,0.002445077448,0.003566206626,True
The Platters Featuring Tony Williams,2,2,0.002445077448,0.007132413252,True
The Poets,2,1,0.002445077448,0.003566206626,True
The Premiers,2,1,0.002445077448,0.003566206626,True
The Pyramids,2,1,0.002445077448,0.003566206626,True
The Radiants,2,1,0.002445077448,0.003566206626,True
The Raes,2,1,0.002445077448,0.003566206626,True
The Ramblers,2,2,0.002445077448,0.007132413252,True
The Rattles,2,1,0.002445077448,0.003566206626,True
The Ray Conniff Singers,2,1,0.002445077448,0.003566206626,True
The Razor's Edge,2,1,0.002445077448,0.003566206626,True
The Real Thing,2,1,0.002445077448,0.003566206626,True
The Rebel Pebbles,2,1,0.002445077448,0.003566206626,True
The Records,2,1,0.002445077448,0.003566206626,True
The Replacements,2,1,0.002445077448,0.003566206626,True
The Revels,2,1,0.002445077448,0.003566206626,True
The Revivalists,2,1,0.002445077448,0.003566206626,True
The Rinky-Dinks,2,1,0.002445077448,0.003566206626,True
The Roc Project Featuring Tina Arena,2,1,0.002445077448,0.003566206626,True
The Rockin R's,2,1,0.002445077448,0.003566206626,True
The Roommates,2,1,0.002445077448,0.003566206626,True
The Rubettes,2,1,0.002445077448,0.003566206626,True
The Rubinoos,2,1,0.002445077448,0.003566206626,True
The Satisfactions,2,2,0.002445077448,0.007132413252,True
The Secrets,2,1,0.002445077448,0.003566206626,True
The Sensations Featuring Yvonne,2,1,0.002445077448,0.003566206626,True
The Shades Of Blue,2,1,0.002445077448,0.003566206626,True
The Sheep,2,1,0.002445077448,0.003566206626,True
The Shells,2,1,0.002445077448,0.003566206626,True
The Sherrys,2,1,0.002445077448,0.003566206626,True
The Sidekicks,2,1,0.002445077448,0.003566206626,True
The Silencers,2,2,0.002445077448,0.007132413252,True
The Silkie,2,1,0.002445077448,0.003566206626,True
The Simon Sisters,2,1,0.002445077448,0.003566206626,True
The Smothers Brothers,2,1,0.002445077448,0.003566206626,True
The South Side Movement,2,1,0.002445077448,0.003566206626,True
The Spokesmen,2,1,0.002445077448,0.003566206626,True
The Sports,2,1,0.002445077448,0.003566206626,True
The Stereos,2,1,0.002445077448,0.003566206626,True
The Strangers,2,1,0.002445077448,0.003566206626,True
The T.S.U. Toronadoes,2,1,0.002445077448,0.003566206626,True
The Temptations Featuring Rick James,2,1,0.002445077448,0.003566206626,True
The Third Rail,2,1,0.002445077448,0.003566206626,True
The Thirteenth Floor Elevators,2,1,0.002445077448,0.003566206626,True
The Trumpeteers,2,1,0.002445077448,0.003566206626,True
The Truth,2,1,0.002445077448,0.003566206626,True
The Tuesdays,2,1,0.002445077448,0.003566206626,True
The Uniques Featuring Joe Stampley,2,1,0.002445077448,0.003566206626,True
The Velaires,2,1,0.002445077448,0.003566206626,True
The Vels,2,1,0.002445077448,0.003566206626,True
The Velvets featuring Virgil Johnson,2,1,0.002445077448,0.003566206626,True
The Venetians,2,1,0.002445077448,0.003566206626,True
The Wallflowers,2,1,0.002445077448,0.003566206626,True
The Walter Murphy Band,2,1,0.002445077448,0.003566206626,True
The White Tie Affair,2,1,0.002445077448,0.003566206626,True
The Wild-Cats,2,1,0.002445077448,0.003566206626,True
The Wiseguys,2,1,0.002445077448,0.003566206626,True
The Yellow Balloon,2,1,0.002445077448,0.003566206626,True
The Young Holt Trio,2,1,0.002445077448,0.003566206626,True
The-Dream Featuring Kanye West,2,1,0.002445077448,0.003566206626,True
The-Dream Featuring Mariah Carey,2,1,0.002445077448,0.003566206626,True
Thee Prophets,2,1,0.002445077448,0.003566206626,True
Third World,2,1,0.002445077448,0.003566206626,True
"Three The... G. Dep, P. Diddy & Black Rob",2,1,0.002445077448,0.003566206626,True
Thunder,2,1,0.002445077448,0.003566206626,True
Thunderclap Newman,2,1,0.002445077448,0.003566206626,True
Tiesto Featuring Tate McRae,2,1,0.002445077448,0.003566206626,True
Tim McGraw & Tyler Hubbard,2,1,0.002445077448,0.003566206626,True
Timmy Shaw,2,1,0.002445077448,0.003566206626,True
Titiyo,2,1,0.002445077448,0.003566206626,True
To Be Continued...,2,1,0.002445077448,0.003566206626,True
Tobin Mathews & Co.,2,1,0.002445077448,0.003566206626,True
Tom Clay,2,1,0.002445077448,0.003566206626,True
Tom Glazer And The Do-Re-Mi Children's Chorus,2,1,0.002445077448,0.003566206626,True
Tom Kimmel,2,1,0.002445077448,0.003566206626,True
Tom MacDonald,2,2,0.002445077448,0.007132413252,True
Tom Petty & The Heartbreakers With Stevie Nicks,2,1,0.002445077448,0.003566206626,True
Tommy Leonetti,2,1,0.002445077448,0.003566206626,True
Tommy Tucker,2,1,0.002445077448,0.003566206626,True
Toni Childs,2,1,0.002445077448,0.003566206626,True
Tony Clarke,2,1,0.002445077448,0.003566206626,True
Toronto,2,1,0.002445077448,0.003566206626,True
"Torrey Carter Featuring Missy ""Misdemeanor"" Elliott",2,1,0.002445077448,0.003566206626,True
Tory Lanez & T-Pain,2,1,0.002445077448,0.003566206626,True
Trade Martin,2,1,0.002445077448,0.003566206626,True
"Traffic, Etc.",2,1,0.002445077448,0.003566206626,True
Train Featuring Ashley Monroe,2,1,0.002445077448,0.003566206626,True
"Trapp Featuring 2pac, Notorious B.I.G.",2,1,0.002445077448,0.003566206626,True
Travis Scott Featuring SZA & Future,2,1,0.002445077448,0.003566206626,True
Travis Scott Featuring Young Thug & M.I.A.,2,1,0.002445077448,0.003566206626,True
Tre,2,1,0.002445077448,0.003566206626,True
Trevor Daniel x Selena Gomez,2,1,0.002445077448,0.003566206626,True
Trey Songz Featuring Gucci Mane & Soulja Boy Tell'em,2,1,0.002445077448,0.003566206626,True
Trey Songz Featuring Twista,2,1,0.002445077448,0.003566206626,True
Tricia Leigh Fisher,2,1,0.002445077448,0.003566206626,True
Trick Daddy Featuring LaTocha Scott,2,1,0.002445077448,0.003566206626,True
Trilogy,2,1,0.002445077448,0.003566206626,True
Trina & Tamara,2,1,0.002445077448,0.003566206626,True
Trippie Redd & Playboi Carti,2,1,0.002445077448,0.003566206626,True
Trippie Redd Featuring DaBaby,2,1,0.002445077448,0.003566206626,True
Trippie Redd Featuring Travis Scott,2,1,0.002445077448,0.003566206626,True
Tucker Beathard,2,1,0.002445077448,0.003566206626,True
Tufano & Giammarese,2,1,0.002445077448,0.003566206626,True
Turley Richards,2,1,0.002445077448,0.003566206626,True
Twilight 22,2,1,0.002445077448,0.003566206626,True
Twinz,2,1,0.002445077448,0.003566206626,True
Twista Featuring Pitbull,2,1,0.002445077448,0.003566206626,True
Ty Dolla $ign Featuring E-40,2,1,0.002445077448,0.003566206626,True
"Tyga Featuring Cedric Gervais, Wiz Khalifa & Mally Mall",2,1,0.002445077448,0.003566206626,True
Tyga Featuring Rick Ross,2,1,0.002445077448,0.003566206626,True
Tyler Childers,2,1,0.002445077448,0.003566206626,True
"Tyler, The Creator Featuring Daniel Caesar",2,1,0.002445077448,0.003566206626,True
"Tyler, The Creator Featuring YoungBoy Never Broke Again & Ty Dolla $ign",2,1,0.002445077448,0.003566206626,True
Tyrannosaurus Rex,2,1,0.002445077448,0.003566206626,True
UGK Featuring OutKast,2,1,0.002445077448,0.003566206626,True
Underground Sunshine,2,1,0.002445077448,0.003566206626,True
Unipop,2,1,0.002445077448,0.003566206626,True
Unit Four plus Two,2,1,0.002445077448,0.003566206626,True
V,2,2,0.002445077448,0.007132413252,True
Valerie Simpson,2,1,0.002445077448,0.003566206626,True
Vaughan Brothers,2,1,0.002445077448,0.003566206626,True
Vesta,2,1,0.002445077448,0.003566206626,True
Vic Damone,2,1,0.002445077448,0.003566206626,True
Vigrass & Osborne,2,1,0.002445077448,0.003566206626,True
Vik Venus Alias: Your Main Moon Man,2,1,0.002445077448,0.003566206626,True
Vincent Bell,2,1,0.002445077448,0.003566206626,True
Vincent Mason,2,1,0.002445077448,0.003566206626,True
Vitamin Z,2,1,0.002445077448,0.003566206626,True
Vito & The Salutations,2,1,0.002445077448,0.003566206626,True
Voice Of The Beehive,2,2,0.002445077448,0.007132413252,True
Voices Of America,2,1,0.002445077448,0.003566206626,True
Voyage,2,1,0.002445077448,0.003566206626,True
WC Featuring Jon B.,2,1,0.002445077448,0.003566206626,True
Waka Flocka Flame Featuring Kebo Gotti,2,1,0.002445077448,0.003566206626,True
Waldo De Los Rios,2,1,0.002445077448,0.003566206626,True
Wale Featuring Sam Dew,2,1,0.002445077448,0.003566206626,True
Wall Of Voodoo,2,1,0.002445077448,0.003566206626,True
Walter Wanderley,2,1,0.002445077448,0.003566206626,True
Wendy And Lisa,2,1,0.002445077448,0.003566206626,True
West Street Mob,2,2,0.002445077448,0.007132413252,True
Wham! U.K.,2,1,0.002445077448,0.003566206626,True
Whatnauts,2,1,0.002445077448,0.003566206626,True
Whistling Jack Smith,2,1,0.002445077448,0.003566206626,True
Whitney Houston & Deborah Cox,2,1,0.002445077448,0.003566206626,True
Wildfire,2,1,0.002445077448,0.003566206626,True
William Michael Morgan,2,1,0.002445077448,0.003566206626,True
Willie Max Featuring Raphael Saadiq,2,1,0.002445077448,0.003566206626,True
Willow Featuring Travis Barker,2,1,0.002445077448,0.003566206626,True
Willy Alberti,2,1,0.002445077448,0.003566206626,True
Wind,2,1,0.002445077448,0.003566206626,True
Wisin & Yandel,2,2,0.002445077448,0.007132413252,True
Witch Queen,2,1,0.002445077448,0.003566206626,True
Wiz Khalifa Featuring Snoop Dogg & Ty Dolla $ign,2,1,0.002445077448,0.003566206626,True
Wiz Khalifa Featuring Swae Lee,2,1,0.002445077448,0.003566206626,True
Wiz Khalifa Featuring Too $hort,2,1,0.002445077448,0.003566206626,True
Wolf,2,1,0.002445077448,0.003566206626,True
Wyclef Jean Featuring Missy Elliott,2,1,0.002445077448,0.003566206626,True
Wyclef Jean Featuring Queen Pen & The Product,2,1,0.002445077448,0.003566206626,True
X-Ecutioners,2,1,0.002445077448,0.003566206626,True
XTC,2,1,0.002445077448,0.003566206626,True
Y&T,2,1,0.002445077448,0.003566206626,True
YBN Nahmir Featuring 21 Savage,2,1,0.002445077448,0.003566206626,True
YFN Lucci Featuring Migos & Trouble,2,1,0.002445077448,0.003566206626,True
YG,2,1,0.002445077448,0.003566206626,True
Yaki-Da,2,1,0.002445077448,0.003566206626,True
Yaz,2,1,0.002445077448,0.003566206626,True
Yazoo,2,1,0.002445077448,0.003566206626,True
Yello,2,1,0.002445077448,0.003566206626,True
Yellow Magic Orchestra,2,1,0.002445077448,0.003566206626,True
Yo Gotti Featuring Lil Wayne,2,1,0.002445077448,0.003566206626,True
Yoko Ono,2,1,0.002445077448,0.003566206626,True
Young T & Bugsey Featuring Headie One,2,1,0.002445077448,0.003566206626,True
Youngstown,2,1,0.002445077448,0.003566206626,True
Yung Bleu & Kehlani,2,1,0.002445077448,0.003566206626,True
Yung Joc Featuring Marques Houston & Trey Songz,2,1,0.002445077448,0.003566206626,True
Yvonne,2,1,0.002445077448,0.003566206626,True
Yvonne Baker and the Sensations,2,1,0.002445077448,0.003566206626,True
Zac Efron & Zendaya,2,1,0.002445077448,0.003566206626,True
Zebra,2,1,0.002445077448,0.003566206626,True
will.i.am,2,1,0.002445077448,0.003566206626,True
"""Pookie"" Hudson",1,1,0.001222538724,0.003566206626,True
*NSYNC,1,1,0.001222538724,0.003566206626,True
1 Of The Girls,1,1,0.001222538724,0.003566206626,True
100 Strings and Jono (Choir of 40 Voices),1,1,0.001222538724,0.003566206626,True
112 Featuring Super Cat,1,1,0.001222538724,0.003566206626,True
1927,1,1,0.001222538724,0.003566206626,True
2 Chainz & Wiz Khalifa,1,1,0.001222538724,0.003566206626,True
2 Chainz Featuring Ariana Grande,1,1,0.001222538724,0.003566206626,True
2 Chainz Featuring Drake & Lil Wayne,1,1,0.001222538724,0.003566206626,True
2 Chainz Featuring Lil Wayne,1,1,0.001222538724,0.003566206626,True
"2 Chainz, Drake & Quavo",1,1,0.001222538724,0.003566206626,True
2 Hyped Brothers & A Dog,1,1,0.001222538724,0.003566206626,True
2 Of Clubs,1,1,0.001222538724,0.003566206626,True
21 Savage & Brent Faiyaz,1,1,0.001222538724,0.003566206626,True
21 Savage & Doja Cat,1,1,0.001222538724,0.003566206626,True
21 Savage & Drake,1,1,0.001222538724,0.003566206626,True
21 Savage & GloRilla,1,1,0.001222538724,0.003566206626,True
21 Savage & Mariah The Scientist,1,1,0.001222538724,0.003566206626,True
21 Savage & Young Nudy,1,1,0.001222538724,0.003566206626,True
"21 Savage, Burna Boy & Metro Boomin",1,1,0.001222538724,0.003566206626,True
"21 Savage, Lil Durk & Metro Boomin",1,1,0.001222538724,0.003566206626,True
"21 Savage, Offset & Metro Boomin",1,1,0.001222538724,0.003566206626,True
"21 Savage, Offset & Metro Boomin Featuring Quavo",1,1,0.001222538724,0.003566206626,True
"21 Savage, Tommy Newport & Mikky Ekko",1,1,0.001222538724,0.003566206626,True
"21 Savage, Young Thug & Metro Boomin",1,1,0.001222538724,0.003566206626,True
4 By Four,1,1,0.001222538724,0.003566206626,True
4 The Cause,1,1,0.001222538724,0.003566206626,True
4*TOWN (From Disney And Pixar's Turning Red),1,1,0.001222538724,0.003566206626,True
42 Dugg Featuring Future,1,1,0.001222538724,0.003566206626,True
5 Satins,1,1,0.001222538724,0.003566206626,True
5 Stairsteps and Cubie,1,1,0.001222538724,0.003566206626,True
50 Cent Featuring Eminem & Adam Levine,1,1,0.001222538724,0.003566206626,True
69 Boyz Featuring Quad City DJ's,1,1,0.001222538724,0.003566206626,True
6LACK Featuring J. Cole,1,1,0.001222538724,0.003566206626,True
6ix9ine & Nicki Minaj,1,1,0.001222538724,0.003566206626,True
6ix9ine Featuring Anuel AA,1,1,0.001222538724,0.003566206626,True
6ix9ine Featuring DJ SPINKING,1,1,0.001222538724,0.003566206626,True
6ix9ine Featuring Nicki Minaj & Kanye West,1,1,0.001222538724,0.003566206626,True
6ix9ine Featuring Tory Lanez,1,1,0.001222538724,0.003566206626,True
A Boogie Wit da Hoodie Featuring DJ SPINKING,1,1,0.001222538724,0.003566206626,True
A Boogie Wit da Hoodie Featuring DaBaby,1,1,0.001222538724,0.003566206626,True
A Boogie Wit da Hoodie Featuring Lil Uzi Vert,1,1,0.001222538724,0.003566206626,True
"A Boogie Wit da Hoodie Featuring Roddy Ricch, Gunna & London On Da Track",1,1,0.001222538724,0.003566206626,True
A Boogie Wit da Hoodie Featuring Young Thug,1,1,0.001222538724,0.003566206626,True
A Boogie wit da Hoodie,1,1,0.001222538724,0.003566206626,True
A$AP Ferg Featuring Future,1,1,0.001222538724,0.003566206626,True
A$AP Rocky Featuring Bossman Dlow & Sauce Walka,1,1,0.001222538724,0.003566206626,True
A$AP Rocky Featuring Gorillaz & Westside Gunn,1,1,0.001222538724,0.003566206626,True
A$AP Rocky Featuring Rod Stewart x Miguel x Mark Ronson,1,1,0.001222538724,0.003566206626,True
A*Teens,1,1,0.001222538724,0.003566206626,True
Aaron Lewis,1,1,0.001222538724,0.003566206626,True
Abaco Dream,1,1,0.001222538724,0.003566206626,True
Adam Faith,1,1,0.001222538724,0.003566206626,True
Adam Levine & Tony Lucca,1,1,0.001222538724,0.003566206626,True
Adrian Belew,1,1,0.001222538724,0.003566206626,True
Adrian Kimberly,1,1,0.001222538724,0.003566206626,True
Agnetha Faltskog/Peter Cetera,1,1,0.001222538724,0.003566206626,True
Airwaves,1,1,0.001222538724,0.003566206626,True
Akon Featuring Sweet Rush,1,1,0.001222538724,0.003566206626,True
Al Corley,1,1,0.001222538724,0.003566206626,True
Al Downing,1,1,0.001222538724,0.003566206626,True
Alan Price Set,1,1,0.001222538724,0.003566206626,True
