group_dimension,group,measure,observation_count,unique_songs,available_observations,available_pct,unavailable_observations,available_unique_songs,available_unique_song_pct
decade,1950s,lyrics_available,1700,774,1111,65.35294118,589,470,60.72351421
decade,1950s,all_42_classifier_scores,1700,774,1111,65.35294118,589,470,60.72351421
decade,1950s,mb_duration_median_seconds,1700,774,967,56.88235294,733,408,52.71317829
decade,1950s,ll_sexual_content,1700,774,1111,65.35294118,589,470,60.72351421
decade,1950s,ll_violence,1700,774,1111,65.35294118,589,470,60.72351421
decade,1950s,ll_explicit_language,1700,774,1111,65.35294118,589,470,60.72351421
decade,1950s,ll_substance_use,1700,774,1111,65.35294118,589,470,60.72351421
decade,1950s,detox_toxicity,1700,774,1111,65.35294118,589,470,60.72351421
decade,1950s,detox_severe_toxicity,1700,774,1111,65.35294118,589,470,60.72351421
decade,1950s,detox_obscene,1700,774,1111,65.35294118,589,470,60.72351421
decade,1950s,detox_threat,1700,774,1111,65.35294118,589,470,60.72351421
decade,1950s,detox_insult,1700,774,1111,65.35294118,589,470,60.72351421
decade,1950s,detox_identity_attack,1700,774,1111,65.35294118,589,470,60.72351421
decade,1950s,detox_sexual_explicit,1700,774,1111,65.35294118,589,470,60.72351421
decade,1950s,emotion_admiration,1700,774,1111,65.35294118,589,470,60.72351421
decade,1950s,emotion_amusement,1700,774,1111,65.35294118,589,470,60.72351421
decade,1950s,emotion_anger,1700,774,1111,65.35294118,589,470,60.72351421
decade,1950s,emotion_annoyance,1700,774,1111,65.35294118,589,470,60.72351421
decade,1950s,emotion_approval,1700,774,1111,65.35294118,589,470,60.72351421
decade,1950s,emotion_caring,1700,774,1111,65.35294118,589,470,60.72351421
decade,1950s,emotion_confusion,1700,774,1111,65.35294118,589,470,60.72351421
decade,1950s,emotion_curiosity,1700,774,1111,65.35294118,589,470,60.72351421
decade,1950s,emotion_desire,1700,774,1111,65.35294118,589,470,60.72351421
decade,1950s,emotion_disappointment,1700,774,1111,65.35294118,589,470,60.72351421
decade,1950s,emotion_disapproval,1700,774,1111,65.35294118,589,470,60.72351421
decade,1950s,emotion_disgust,1700,774,1111,65.35294118,589,470,60.72351421
decade,1950s,emotion_embarrassment,1700,774,1111,65.35294118,589,470,60.72351421
decade,1950s,emotion_excitement,1700,774,1111,65.35294118,589,470,60.72351421
decade,1950s,emotion_fear,1700,774,1111,65.35294118,589,470,60.72351421
decade,1950s,emotion_gratitude,1700,774,1111,65.35294118,589,470,60.72351421
decade,1950s,emotion_grief,1700,774,1111,65.35294118,589,470,60.72351421
decade,1950s,emotion_joy,1700,774,1111,65.35294118,589,470,60.72351421
decade,1950s,emotion_love,1700,774,1111,65.35294118,589,470,60.72351421
decade,1950s,emotion_nervousness,1700,774,1111,65.35294118,589,470,60.72351421
decade,1950s,emotion_optimism,1700,774,1111,65.35294118,589,470,60.72351421
decade,1950s,emotion_pride,1700,774,1111,65.35294118,589,470,60.72351421
decade,1950s,emotion_realization,1700,774,1111,65.35294118,589,470,60.72351421
decade,1950s,emotion_relief,1700,774,1111,65.35294118,589,470,60.72351421
decade,1950s,emotion_remorse,1700,774,1111,65.35294118,589,470,60.72351421
decade,1950s,emotion_sadness,1700,774,1111,65.35294118,589,470,60.72351421
decade,1950s,emotion_surprise,1700,774,1111,65.35294118,589,470,60.72351421
decade,1950s,emotion_neutral,1700,774,1111,65.35294118,589,470,60.72351421
decade,1950s,sentiment_negative,1700,774,1111,65.35294118,589,470,60.72351421
decade,1950s,sentiment_neutral,1700,774,1111,65.35294118,589,470,60.72351421
decade,1950s,sentiment_positive,1700,774,1111,65.35294118,589,470,60.72351421
decade,1960s,lyrics_available,12000,6108,8668,72.23333333,3332,4220,69.0897184
decade,1960s,all_42_classifier_scores,12000,6108,8666,72.21666667,3334,4219,69.07334643
decade,1960s,mb_duration_median_seconds,12000,6108,8131,67.75833333,3869,3956,64.76751801
decade,1960s,ll_sexual_content,12000,6108,8666,72.21666667,3334,4219,69.07334643
decade,1960s,ll_violence,12000,6108,8666,72.21666667,3334,4219,69.07334643
decade,1960s,ll_explicit_language,12000,6108,8666,72.21666667,3334,4219,69.07334643
decade,1960s,ll_substance_use,12000,6108,8666,72.21666667,3334,4219,69.07334643
decade,1960s,detox_toxicity,12000,6108,8668,72.23333333,3332,4220,69.0897184
decade,1960s,detox_severe_toxicity,12000,6108,8668,72.23333333,3332,4220,69.0897184
decade,1960s,detox_obscene,12000,6108,8668,72.23333333,3332,4220,69.0897184
decade,1960s,detox_threat,12000,6108,8668,72.23333333,3332,4220,69.0897184
decade,1960s,detox_insult,12000,6108,8668,72.23333333,3332,4220,69.0897184
decade,1960s,detox_identity_attack,12000,6108,8668,72.23333333,3332,4220,69.0897184
decade,1960s,detox_sexual_explicit,12000,6108,8668,72.23333333,3332,4220,69.0897184
decade,1960s,emotion_admiration,12000,6108,8668,72.23333333,3332,4220,69.0897184
decade,1960s,emotion_amusement,12000,6108,8668,72.23333333,3332,4220,69.0897184
decade,1960s,emotion_anger,12000,6108,8668,72.23333333,3332,4220,69.0897184
decade,1960s,emotion_annoyance,12000,6108,8668,72.23333333,3332,4220,69.0897184
decade,1960s,emotion_approval,12000,6108,8668,72.23333333,3332,4220,69.0897184
decade,1960s,emotion_caring,12000,6108,8668,72.23333333,3332,4220,69.0897184
decade,1960s,emotion_confusion,12000,6108,8668,72.23333333,3332,4220,69.0897184
decade,1960s,emotion_curiosity,12000,6108,8668,72.23333333,3332,4220,69.0897184
decade,1960s,emotion_desire,12000,6108,8668,72.23333333,3332,4220,69.0897184
decade,1960s,emotion_disappointment,12000,6108,8668,72.23333333,3332,4220,69.0897184
decade,1960s,emotion_disapproval,12000,6108,8668,72.23333333,3332,4220,69.0897184
decade,1960s,emotion_disgust,12000,6108,8668,72.23333333,3332,4220,69.0897184
decade,1960s,emotion_embarrassment,12000,6108,8668,72.23333333,3332,4220,69.0897184
decade,1960s,emotion_excitement,12000,6108,8668,72.23333333,3332,4220,69.0897184
decade,1960s,emotion_fear,12000,6108,8668,72.23333333,3332,4220,69.0897184
decade,1960s,emotion_gratitude,12000,6108,8668,72.23333333,3332,4220,69.0897184
decade,1960s,emotion_grief,12000,6108,8668,72.23333333,3332,4220,69.0897184
decade,1960s,emotion_joy,12000,6108,8668,72.23333333,3332,4220,69.0897184
decade,1960s,emotion_love,12000,6108,8668,72.23333333,3332,4220,69.0897184
decade,1960s,emotion_nervousness,12000,6108,8668,72.23333333,3332,4220,69.0897184
decade,1960s,emotion_optimism,12000,6108,8668,72.23333333,3332,4220,69.0897184
decade,1960s,emotion_pride,12000,6108,8668,72.23333333,3332,4220,69.0897184
decade,1960s,emotion_realization,12000,6108,8668,72.23333333,3332,4220,69.0897184
decade,1960s,emotion_relief,12000,6108,8668,72.23333333,3332,4220,69.0897184
decade,1960s,emotion_remorse,12000,6108,8668,72.23333333,3332,4220,69.0897184
decade,1960s,emotion_sadness,12000,6108,8668,72.23333333,3332,4220,69.0897184
decade,1960s,emotion_surprise,12000,6108,8668,72.23333333,3332,4220,69.0897184
decade,1960s,emotion_neutral,12000,6108,8668,72.23333333,3332,4220,69.0897184
decade,1960s,sentiment_negative,12000,6108,8668,72.23333333,3332,4220,69.0897184
decade,1960s,sentiment_neutral,12000,6108,8668,72.23333333,3332,4220,69.0897184
decade,1960s,sentiment_positive,12000,6108,8668,72.23333333,3332,4220,69.0897184
decade,1970s,lyrics_available,11997,5072,9143,76.21071935,2854,3663,72.22003155
decade,1970s,all_42_classifier_scores,11997,5072,9143,76.21071935,2854,3663,72.22003155
decade,1970s,mb_duration_median_seconds,11997,5072,9508,79.25314662,2489,3969,78.25315457
decade,1970s,ll_sexual_content,11997,5072,9143,76.21071935,2854,3663,72.22003155
decade,1970s,ll_violence,11997,5072,9143,76.21071935,2854,3663,72.22003155
decade,1970s,ll_explicit_language,11997,5072,9143,76.21071935,2854,3663,72.22003155
decade,1970s,ll_substance_use,11997,5072,9143,76.21071935,2854,3663,72.22003155
decade,1970s,detox_toxicity,11997,5072,9143,76.21071935,2854,3663,72.22003155
decade,1970s,detox_severe_toxicity,11997,5072,9143,76.21071935,2854,3663,72.22003155
decade,1970s,detox_obscene,11997,5072,9143,76.21071935,2854,3663,72.22003155
decade,1970s,detox_threat,11997,5072,9143,76.21071935,2854,3663,72.22003155
decade,1970s,detox_insult,11997,5072,9143,76.21071935,2854,3663,72.22003155
decade,1970s,detox_identity_attack,11997,5072,9143,76.21071935,2854,3663,72.22003155
decade,1970s,detox_sexual_explicit,11997,5072,9143,76.21071935,2854,3663,72.22003155
decade,1970s,emotion_admiration,11997,5072,9143,76.21071935,2854,3663,72.22003155
decade,1970s,emotion_amusement,11997,5072,9143,76.21071935,2854,3663,72.22003155
decade,1970s,emotion_anger,11997,5072,9143,76.21071935,2854,3663,72.22003155
decade,1970s,emotion_annoyance,11997,5072,9143,76.21071935,2854,3663,72.22003155
decade,1970s,emotion_approval,11997,5072,9143,76.21071935,2854,3663,72.22003155
decade,1970s,emotion_caring,11997,5072,9143,76.21071935,2854,3663,72.22003155
decade,1970s,emotion_confusion,11997,5072,9143,76.21071935,2854,3663,72.22003155
decade,1970s,emotion_curiosity,11997,5072,9143,76.21071935,2854,3663,72.22003155
decade,1970s,emotion_desire,11997,5072,9143,76.21071935,2854,3663,72.22003155
decade,1970s,emotion_disappointment,11997,5072,9143,76.21071935,2854,3663,72.22003155
decade,1970s,emotion_disapproval,11997,5072,9143,76.21071935,2854,3663,72.22003155
decade,1970s,emotion_disgust,11997,5072,9143,76.21071935,2854,3663,72.22003155
decade,1970s,emotion_embarrassment,11997,5072,9143,76.21071935,2854,3663,72.22003155
decade,1970s,emotion_excitement,11997,5072,9143,76.21071935,2854,3663,72.22003155
decade,1970s,emotion_fear,11997,5072,9143,76.21071935,2854,3663,72.22003155
decade,1970s,emotion_gratitude,11997,5072,9143,76.21071935,2854,3663,72.22003155
decade,1970s,emotion_grief,11997,5072,9143,76.21071935,2854,3663,72.22003155
decade,1970s,emotion_joy,11997,5072,9143,76.21071935,2854,3663,72.22003155
decade,1970s,emotion_love,11997,5072,9143,76.21071935,2854,3663,72.22003155
decade,1970s,emotion_nervousness,11997,5072,9143,76.21071935,2854,3663,72.22003155
decade,1970s,emotion_optimism,11997,5072,9143,76.21071935,2854,3663,72.22003155
decade,1970s,emotion_pride,11997,5072,9143,76.21071935,2854,3663,72.22003155
decade,1970s,emotion_realization,11997,5072,9143,76.21071935,2854,3663,72.22003155
decade,1970s,emotion_relief,11997,5072,9143,76.21071935,2854,3663,72.22003155
decade,1970s,emotion_remorse,11997,5072,9143,76.21071935,2854,3663,72.22003155
decade,1970s,emotion_sadness,11997,5072,9143,76.21071935,2854,3663,72.22003155
decade,1970s,emotion_surprise,11997,5072,9143,76.21071935,2854,3663,72.22003155
decade,1970s,emotion_neutral,11997,5072,9143,76.21071935,2854,3663,72.22003155
decade,1970s,sentiment_negative,11997,5072,9143,76.21071935,2854,3663,72.22003155
decade,1970s,sentiment_neutral,11997,5072,9143,76.21071935,2854,3663,72.22003155
decade,1970s,sentiment_positive,11997,5072,9143,76.21071935,2854,3663,72.22003155
decade,1980s,lyrics_available,12000,4083,9847,82.05833333,2153,3244,79.45138379
decade,1980s,all_42_classifier_scores,12000,4083,9845,82.04166667,2155,3243,79.42689199
decade,1980s,mb_duration_median_seconds,12000,4083,10229,85.24166667,1771,3486,85.37839824
decade,1980s,ll_sexual_content,12000,4083,9845,82.04166667,2155,3243,79.42689199
decade,1980s,ll_violence,12000,4083,9845,82.04166667,2155,3243,79.42689199
decade,1980s,ll_explicit_language,12000,4083,9845,82.04166667,2155,3243,79.42689199
decade,1980s,ll_substance_use,12000,4083,9845,82.04166667,2155,3243,79.42689199
decade,1980s,detox_toxicity,12000,4083,9847,82.05833333,2153,3244,79.45138379
decade,1980s,detox_severe_toxicity,12000,4083,9847,82.05833333,2153,3244,79.45138379
decade,1980s,detox_obscene,12000,4083,9847,82.05833333,2153,3244,79.45138379
decade,1980s,detox_threat,12000,4083,9847,82.05833333,2153,3244,79.45138379
decade,1980s,detox_insult,12000,4083,9847,82.05833333,2153,3244,79.45138379
decade,1980s,detox_identity_attack,12000,4083,9847,82.05833333,2153,3244,79.45138379
decade,1980s,detox_sexual_explicit,12000,4083,9847,82.05833333,2153,3244,79.45138379
decade,1980s,emotion_admiration,12000,4083,9847,82.05833333,2153,3244,79.45138379
decade,1980s,emotion_amusement,12000,4083,9847,82.05833333,2153,3244,79.45138379
decade,1980s,emotion_anger,12000,4083,9847,82.05833333,2153,3244,79.45138379
decade,1980s,emotion_annoyance,12000,4083,9847,82.05833333,2153,3244,79.45138379
decade,1980s,emotion_approval,12000,4083,9847,82.05833333,2153,3244,79.45138379
decade,1980s,emotion_caring,12000,4083,9847,82.05833333,2153,3244,79.45138379
decade,1980s,emotion_confusion,12000,4083,9847,82.05833333,2153,3244,79.45138379
decade,1980s,emotion_curiosity,12000,4083,9847,82.05833333,2153,3244,79.45138379
decade,1980s,emotion_desire,12000,4083,9847,82.05833333,2153,3244,79.45138379
decade,1980s,emotion_disappointment,12000,4083,9847,82.05833333,2153,3244,79.45138379
decade,1980s,emotion_disapproval,12000,4083,9847,82.05833333,2153,3244,79.45138379
decade,1980s,emotion_disgust,12000,4083,9847,82.05833333,2153,3244,79.45138379
decade,1980s,emotion_embarrassment,12000,4083,9847,82.05833333,2153,3244,79.45138379
decade,1980s,emotion_excitement,12000,4083,9847,82.05833333,2153,3244,79.45138379
decade,1980s,emotion_fear,12000,4083,9847,82.05833333,2153,3244,79.45138379
decade,1980s,emotion_gratitude,12000,4083,9847,82.05833333,2153,3244,79.45138379
decade,1980s,emotion_grief,12000,4083,9847,82.05833333,2153,3244,79.45138379
decade,1980s,emotion_joy,12000,4083,9847,82.05833333,2153,3244,79.45138379
decade,1980s,emotion_love,12000,4083,9847,82.05833333,2153,3244,79.45138379
decade,1980s,emotion_nervousness,12000,4083,9847,82.05833333,2153,3244,79.45138379
decade,1980s,emotion_optimism,12000,4083,9847,82.05833333,2153,3244,79.45138379
decade,1980s,emotion_pride,12000,4083,9847,82.05833333,2153,3244,79.45138379
decade,1980s,emotion_realization,12000,4083,9847,82.05833333,2153,3244,79.45138379
decade,1980s,emotion_relief,12000,4083,9847,82.05833333,2153,3244,79.45138379
decade,1980s,emotion_remorse,12000,4083,9847,82.05833333,2153,3244,79.45138379
decade,1980s,emotion_sadness,12000,4083,9847,82.05833333,2153,3244,79.45138379
decade,1980s,emotion_surprise,12000,4083,9847,82.05833333,2153,3244,79.45138379
decade,1980s,emotion_neutral,12000,4083,9847,82.05833333,2153,3244,79.45138379
decade,1980s,sentiment_negative,12000,4083,9847,82.05833333,2153,3244,79.45138379
decade,1980s,sentiment_neutral,12000,4083,9847,82.05833333,2153,3244,79.45138379
decade,1980s,sentiment_positive,12000,4083,9847,82.05833333,2153,3244,79.45138379
decade,1990s,lyrics_available,12000,3409,8835,73.625,3165,2461,72.19125843
decade,1990s,all_42_classifier_scores,12000,3409,8835,73.625,3165,2461,72.19125843
decade,1990s,mb_duration_median_seconds,12000,3409,9748,81.23333333,2252,2757,80.87415664
decade,1990s,ll_sexual_content,12000,3409,8835,73.625,3165,2461,72.19125843
decade,1990s,ll_violence,12000,3409,8835,73.625,3165,2461,72.19125843
decade,1990s,ll_explicit_language,12000,3409,8835,73.625,3165,2461,72.19125843
decade,1990s,ll_substance_use,12000,3409,8835,73.625,3165,2461,72.19125843
decade,1990s,detox_toxicity,12000,3409,8835,73.625,3165,2461,72.19125843
decade,1990s,detox_severe_toxicity,12000,3409,8835,73.625,3165,2461,72.19125843
decade,1990s,detox_obscene,12000,3409,8835,73.625,3165,2461,72.19125843
decade,1990s,detox_threat,12000,3409,8835,73.625,3165,2461,72.19125843
decade,1990s,detox_insult,12000,3409,8835,73.625,3165,2461,72.19125843
decade,1990s,detox_identity_attack,12000,3409,8835,73.625,3165,2461,72.19125843
decade,1990s,detox_sexual_explicit,12000,3409,8835,73.625,3165,2461,72.19125843
decade,1990s,emotion_admiration,12000,3409,8835,73.625,3165,2461,72.19125843
decade,1990s,emotion_amusement,12000,3409,8835,73.625,3165,2461,72.19125843
decade,1990s,emotion_anger,12000,3409,8835,73.625,3165,2461,72.19125843
decade,1990s,emotion_annoyance,12000,3409,8835,73.625,3165,2461,72.19125843
decade,1990s,emotion_approval,12000,3409,8835,73.625,3165,2461,72.19125843
decade,1990s,emotion_caring,12000,3409,8835,73.625,3165,2461,72.19125843
decade,1990s,emotion_confusion,12000,3409,8835,73.625,3165,2461,72.19125843
decade,1990s,emotion_curiosity,12000,3409,8835,73.625,3165,2461,72.19125843
decade,1990s,emotion_desire,12000,3409,8835,73.625,3165,2461,72.19125843
decade,1990s,emotion_disappointment,12000,3409,8835,73.625,3165,2461,72.19125843
decade,1990s,emotion_disapproval,12000,3409,8835,73.625,3165,2461,72.19125843
decade,1990s,emotion_disgust,12000,3409,8835,73.625,3165,2461,72.19125843
decade,1990s,emotion_embarrassment,12000,3409,8835,73.625,3165,2461,72.19125843
decade,1990s,emotion_excitement,12000,3409,8835,73.625,3165,2461,72.19125843
decade,1990s,emotion_fear,12000,3409,8835,73.625,3165,2461,72.19125843
decade,1990s,emotion_gratitude,12000,3409,8835,73.625,3165,2461,72.19125843
decade,1990s,emotion_grief,12000,3409,8835,73.625,3165,2461,72.19125843
decade,1990s,emotion_joy,12000,3409,8835,73.625,3165,2461,72.19125843
decade,1990s,emotion_love,12000,3409,8835,73.625,3165,2461,72.19125843
decade,1990s,emotion_nervousness,12000,3409,8835,73.625,3165,2461,72.19125843
decade,1990s,emotion_optimism,12000,3409,8835,73.625,3165,2461,72.19125843
decade,1990s,emotion_pride,12000,3409,8835,73.625,3165,2461,72.19125843
decade,1990s,emotion_realization,12000,3409,8835,73.625,3165,2461,72.19125843
decade,1990s,emotion_relief,12000,3409,8835,73.625,3165,2461,72.19125843
decade,1990s,emotion_remorse,12000,3409,8835,73.625,3165,2461,72.19125843
decade,1990s,emotion_sadness,12000,3409,8835,73.625,3165,2461,72.19125843
decade,1990s,emotion_surprise,12000,3409,8835,73.625,3165,2461,72.19125843
decade,1990s,emotion_neutral,12000,3409,8835,73.625,3165,2461,72.19125843
decade,1990s,sentiment_negative,12000,3409,8835,73.625,3165,2461,72.19125843
decade,1990s,sentiment_neutral,12000,3409,8835,73.625,3165,2461,72.19125843
decade,1990s,sentiment_positive,12000,3409,8835,73.625,3165,2461,72.19125843
decade,2000s,lyrics_available,12000,3127,9768,81.4,2232,2471,79.02142629
decade,2000s,all_42_classifier_scores,12000,3127,9768,81.4,2232,2471,79.02142629
decade,2000s,mb_duration_median_seconds,12000,3127,10686,89.05,1314,2761,88.29549089
decade,2000s,ll_sexual_content,12000,3127,9768,81.4,2232,2471,79.02142629
decade,2000s,ll_violence,12000,3127,9768,81.4,2232,2471,79.02142629
decade,2000s,ll_explicit_language,12000,3127,9768,81.4,2232,2471,79.02142629
decade,2000s,ll_substance_use,12000,3127,9768,81.4,2232,2471,79.02142629
decade,2000s,detox_toxicity,12000,3127,9768,81.4,2232,2471,79.02142629
decade,2000s,detox_severe_toxicity,12000,3127,9768,81.4,2232,2471,79.02142629
decade,2000s,detox_obscene,12000,3127,9768,81.4,2232,2471,79.02142629
decade,2000s,detox_threat,12000,3127,9768,81.4,2232,2471,79.02142629
decade,2000s,detox_insult,12000,3127,9768,81.4,2232,2471,79.02142629
decade,2000s,detox_identity_attack,12000,3127,9768,81.4,2232,2471,79.02142629
decade,2000s,detox_sexual_explicit,12000,3127,9768,81.4,2232,2471,79.02142629
decade,2000s,emotion_admiration,12000,3127,9768,81.4,2232,2471,79.02142629
decade,2000s,emotion_amusement,12000,3127,9768,81.4,2232,2471,79.02142629
decade,2000s,emotion_anger,12000,3127,9768,81.4,2232,2471,79.02142629
decade,2000s,emotion_annoyance,12000,3127,9768,81.4,2232,2471,79.02142629
decade,2000s,emotion_approval,12000,3127,9768,81.4,2232,2471,79.02142629
decade,2000s,emotion_caring,12000,3127,9768,81.4,2232,2471,79.02142629
decade,2000s,emotion_confusion,12000,3127,9768,81.4,2232,2471,79.02142629
decade,2000s,emotion_curiosity,12000,3127,9768,81.4,2232,2471,79.02142629
decade,2000s,emotion_desire,12000,3127,9768,81.4,2232,2471,79.02142629
decade,2000s,emotion_disappointment,12000,3127,9768,81.4,2232,2471,79.02142629
decade,2000s,emotion_disapproval,12000,3127,9768,81.4,2232,2471,79.02142629
decade,2000s,emotion_disgust,12000,3127,9768,81.4,2232,2471,79.02142629
decade,2000s,emotion_embarrassment,12000,3127,9768,81.4,2232,2471,79.02142629
decade,2000s,emotion_excitement,12000,3127,9768,81.4,2232,2471,79.02142629
decade,2000s,emotion_fear,12000,3127,9768,81.4,2232,2471,79.02142629
decade,2000s,emotion_gratitude,12000,3127,9768,81.4,2232,2471,79.02142629
decade,2000s,emotion_grief,12000,3127,9768,81.4,2232,2471,79.02142629
decade,2000s,emotion_joy,12000,3127,9768,81.4,2232,2471,79.02142629
decade,2000s,emotion_love,12000,3127,9768,81.4,2232,2471,79.02142629
decade,2000s,emotion_nervousness,12000,3127,9768,81.4,2232,2471,79.02142629
decade,2000s,emotion_optimism,12000,3127,9768,81.4,2232,2471,79.02142629
decade,2000s,emotion_pride,12000,3127,9768,81.4,2232,2471,79.02142629
decade,2000s,emotion_realization,12000,3127,9768,81.4,2232,2471,79.02142629
decade,2000s,emotion_relief,12000,3127,9768,81.4,2232,2471,79.02142629
decade,2000s,emotion_remorse,12000,3127,9768,81.4,2232,2471,79.02142629
decade,2000s,emotion_sadness,12000,3127,9768,81.4,2232,2471,79.02142629
decade,2000s,emotion_surprise,12000,3127,9768,81.4,2232,2471,79.02142629
decade,2000s,emotion_neutral,12000,3127,9768,81.4,2232,2471,79.02142629
decade,2000s,sentiment_negative,12000,3127,9768,81.4,2232,2471,79.02142629
decade,2000s,sentiment_neutral,12000,3127,9768,81.4,2232,2471,79.02142629
decade,2000s,sentiment_positive,12000,3127,9768,81.4,2232,2471,79.02142629
decade,2010s,lyrics_available,12000,3268,10260,85.5,1740,2687,82.22154223
decade,2010s,all_42_classifier_scores,12000,3268,10260,85.5,1740,2687,82.22154223
decade,2010s,mb_duration_median_seconds,12000,3268,10855,90.45833333,1145,2932,89.71848225
decade,2010s,ll_sexual_content,12000,3268,10260,85.5,1740,2687,82.22154223
decade,2010s,ll_violence,12000,3268,10260,85.5,1740,2687,82.22154223
decade,2010s,ll_explicit_language,12000,3268,10260,85.5,1740,2687,82.22154223
decade,2010s,ll_substance_use,12000,3268,10260,85.5,1740,2687,82.22154223
decade,2010s,detox_toxicity,12000,3268,10260,85.5,1740,2687,82.22154223
decade,2010s,detox_severe_toxicity,12000,3268,10260,85.5,1740,2687,82.22154223
decade,2010s,detox_obscene,12000,3268,10260,85.5,1740,2687,82.22154223
decade,2010s,detox_threat,12000,3268,10260,85.5,1740,2687,82.22154223
decade,2010s,detox_insult,12000,3268,10260,85.5,1740,2687,82.22154223
decade,2010s,detox_identity_attack,12000,3268,10260,85.5,1740,2687,82.22154223
decade,2010s,detox_sexual_explicit,12000,3268,10260,85.5,1740,2687,82.22154223
decade,2010s,emotion_admiration,12000,3268,10260,85.5,1740,2687,82.22154223
decade,2010s,emotion_amusement,12000,3268,10260,85.5,1740,2687,82.22154223
decade,2010s,emotion_anger,12000,3268,10260,85.5,1740,2687,82.22154223
decade,2010s,emotion_annoyance,12000,3268,10260,85.5,1740,2687,82.22154223
decade,2010s,emotion_approval,12000,3268,10260,85.5,1740,2687,82.22154223
decade,2010s,emotion_caring,12000,3268,10260,85.5,1740,2687,82.22154223
decade,2010s,emotion_confusion,12000,3268,10260,85.5,1740,2687,82.22154223
decade,2010s,emotion_curiosity,12000,3268,10260,85.5,1740,2687,82.22154223
decade,2010s,emotion_desire,12000,3268,10260,85.5,1740,2687,82.22154223
decade,2010s,emotion_disappointment,12000,3268,10260,85.5,1740,2687,82.22154223
decade,2010s,emotion_disapproval,12000,3268,10260,85.5,1740,2687,82.22154223
decade,2010s,emotion_disgust,12000,3268,10260,85.5,1740,2687,82.22154223
decade,2010s,emotion_embarrassment,12000,3268,10260,85.5,1740,2687,82.22154223
decade,2010s,emotion_excitement,12000,3268,10260,85.5,1740,2687,82.22154223
decade,2010s,emotion_fear,12000,3268,10260,85.5,1740,2687,82.22154223
decade,2010s,emotion_gratitude,12000,3268,10260,85.5,1740,2687,82.22154223
decade,2010s,emotion_grief,12000,3268,10260,85.5,1740,2687,82.22154223
decade,2010s,emotion_joy,12000,3268,10260,85.5,1740,2687,82.22154223
decade,2010s,emotion_love,12000,3268,10260,85.5,1740,2687,82.22154223
decade,2010s,emotion_nervousness,12000,3268,10260,85.5,1740,2687,82.22154223
decade,2010s,emotion_optimism,12000,3268,10260,85.5,1740,2687,82.22154223
decade,2010s,emotion_pride,12000,3268,10260,85.5,1740,2687,82.22154223
decade,2010s,emotion_realization,12000,3268,10260,85.5,1740,2687,82.22154223
decade,2010s,emotion_relief,12000,3268,10260,85.5,1740,2687,82.22154223
decade,2010s,emotion_remorse,12000,3268,10260,85.5,1740,2687,82.22154223
decade,2010s,emotion_sadness,12000,3268,10260,85.5,1740,2687,82.22154223
decade,2010s,emotion_surprise,12000,3268,10260,85.5,1740,2687,82.22154223
decade,2010s,emotion_neutral,12000,3268,10260,85.5,1740,2687,82.22154223
decade,2010s,sentiment_negative,12000,3268,10260,85.5,1740,2687,82.22154223
decade,2010s,sentiment_neutral,12000,3268,10260,85.5,1740,2687,82.22154223
decade,2010s,sentiment_positive,12000,3268,10260,85.5,1740,2687,82.22154223
decade,2020s,lyrics_available,8100,2803,6794,83.87654321,1306,2270,80.98465929
decade,2020s,all_42_classifier_scores,8100,2803,6794,83.87654321,1306,2270,80.98465929
decade,2020s,mb_duration_median_seconds,8100,2803,7189,88.75308642,911,2439,87.01391366
decade,2020s,ll_sexual_content,8100,2803,6794,83.87654321,1306,2270,80.98465929
decade,2020s,ll_violence,8100,2803,6794,83.87654321,1306,2270,80.98465929
decade,2020s,ll_explicit_language,8100,2803,6794,83.87654321,1306,2270,80.98465929
decade,2020s,ll_substance_use,8100,2803,6794,83.87654321,1306,2270,80.98465929
decade,2020s,detox_toxicity,8100,2803,6794,83.87654321,1306,2270,80.98465929
decade,2020s,detox_severe_toxicity,8100,2803,6794,83.87654321,1306,2270,80.98465929
decade,2020s,detox_obscene,8100,2803,6794,83.87654321,1306,2270,80.98465929
decade,2020s,detox_threat,8100,2803,6794,83.87654321,1306,2270,80.98465929
decade,2020s,detox_insult,8100,2803,6794,83.87654321,1306,2270,80.98465929
decade,2020s,detox_identity_attack,8100,2803,6794,83.87654321,1306,2270,80.98465929
decade,2020s,detox_sexual_explicit,8100,2803,6794,83.87654321,1306,2270,80.98465929
decade,2020s,emotion_admiration,8100,2803,6794,83.87654321,1306,2270,80.98465929
decade,2020s,emotion_amusement,8100,2803,6794,83.87654321,1306,2270,80.98465929
decade,2020s,emotion_anger,8100,2803,6794,83.87654321,1306,2270,80.98465929
decade,2020s,emotion_annoyance,8100,2803,6794,83.87654321,1306,2270,80.98465929
decade,2020s,emotion_approval,8100,2803,6794,83.87654321,1306,2270,80.98465929
decade,2020s,emotion_caring,8100,2803,6794,83.87654321,1306,2270,80.98465929
decade,2020s,emotion_confusion,8100,2803,6794,83.87654321,1306,2270,80.98465929
decade,2020s,emotion_curiosity,8100,2803,6794,83.87654321,1306,2270,80.98465929
decade,2020s,emotion_desire,8100,2803,6794,83.87654321,1306,2270,80.98465929
decade,2020s,emotion_disappointment,8100,2803,6794,83.87654321,1306,2270,80.98465929
decade,2020s,emotion_disapproval,8100,2803,6794,83.87654321,1306,2270,80.98465929
